,datetime,Date,Time,Temp,rain,Day of the Week,School Holiday,Public Holiday,Weekend,type_of_day
52,2023-11-24 10:52:00,2023-11-24,10:52:00,27,0,Friday,1,0,0,2
53,2023-11-24 10:53:00,2023-11-24,10:53:00,27,0,Friday,1,0,0,2
54,2023-11-24 10:54:00,2023-11-24,10:54:00,27,0,Friday,1,0,0,2
55,2023-11-24 10:55:00,2023-11-24,10:55:00,27,0,Friday,1,0,0,2
56,2023-11-24 10:56:00,2023-11-24,10:56:00,27,0,Friday,1,0,0,2
57,2023-11-24 10:57:00,2023-11-24,10:57:00,27,0,Friday,1,0,0,2
58,2023-11-24 10:58:00,2023-11-24,10:58:00,27,0,Friday,1,0,0,2
59,2023-11-24 10:59:00,2023-11-24,10:59:00,27,0,Friday,1,0,0,2
60,2023-11-24 11:00:00,2023-11-24,11:00:00,27,0,Friday,1,0,0,2
61,2023-11-24 11:01:00,2023-11-24,11:01:00,27,0,Friday,1,0,0,2
62,2023-11-24 11:02:00,2023-11-24,11:02:00,27,0,Friday,1,0,0,2
63,2023-11-24 11:03:00,2023-11-24,11:03:00,27,0,Friday,1,0,0,2
64,2023-11-24 11:04:00,2023-11-24,11:04:00,27,0,Friday,1,0,0,2
65,2023-11-24 11:05:00,2023-11-24,11:05:00,27,0,Friday,1,0,0,2
66,2023-11-24 11:06:00,2023-11-24,11:06:00,27,0,Friday,1,0,0,2
67,2023-11-24 11:07:00,2023-11-24,11:07:00,27,0,Friday,1,0,0,2
68,2023-11-24 11:08:00,2023-11-24,11:08:00,27,0,Friday,1,0,0,2
69,2023-11-24 11:09:00,2023-11-24,11:09:00,27,0,Friday,1,0,0,2
70,2023-11-24 11:10:00,2023-11-24,11:10:00,27,0,Friday,1,0,0,2
71,2023-11-24 11:11:00,2023-11-24,11:11:00,27,0,Friday,1,0,0,2
72,2023-11-24 11:12:00,2023-11-24,11:12:00,27,0,Friday,1,0,0,2
73,2023-11-24 11:13:00,2023-11-24,11:13:00,27,0,Friday,1,0,0,2
74,2023-11-24 11:14:00,2023-11-24,11:14:00,27,0,Friday,1,0,0,2
75,2023-11-24 11:15:00,2023-11-24,11:15:00,27,0,Friday,1,0,0,2
76,2023-11-24 11:16:00,2023-11-24,11:16:00,27,0,Friday,1,0,0,2
77,2023-11-24 11:17:00,2023-11-24,11:17:00,27,0,Friday,1,0,0,2
78,2023-11-24 11:18:00,2023-11-24,11:18:00,27,0,Friday,1,0,0,2
79,2023-11-24 11:19:00,2023-11-24,11:19:00,27,0,Friday,1,0,0,2
80,2023-11-24 11:20:00,2023-11-24,11:20:00,27,0,Friday,1,0,0,2
81,2023-11-24 11:21:00,2023-11-24,11:21:00,27,0,Friday,1,0,0,2
82,2023-11-24 11:22:00,2023-11-24,11:22:00,27,0,Friday,1,0,0,2
83,2023-11-24 11:23:00,2023-11-24,11:23:00,27,0,Friday,1,0,0,2
84,2023-11-24 11:24:00,2023-11-24,11:24:00,27,0,Friday,1,0,0,2
85,2023-11-24 11:25:00,2023-11-24,11:25:00,27,0,Friday,1,0,0,2
86,2023-11-24 11:26:00,2023-11-24,11:26:00,27,0,Friday,1,0,0,2
87,2023-11-24 11:27:00,2023-11-24,11:27:00,27,0,Friday,1,0,0,2
88,2023-11-24 11:28:00,2023-11-24,11:28:00,27,0,Friday,1,0,0,2
89,2023-11-24 11:29:00,2023-11-24,11:29:00,27,0,Friday,1,0,0,2
90,2023-11-24 11:30:00,2023-11-24,11:30:00,27,0,Friday,1,0,0,2
91,2023-11-24 11:31:00,2023-11-24,11:31:00,27,0,Friday,1,0,0,2
92,2023-11-24 11:32:00,2023-11-24,11:32:00,27,0,Friday,1,0,0,2
93,2023-11-24 11:33:00,2023-11-24,11:33:00,27,0,Friday,1,0,0,2
94,2023-11-24 11:34:00,2023-11-24,11:34:00,27,0,Friday,1,0,0,2
95,2023-11-24 11:35:00,2023-11-24,11:35:00,27,0,Friday,1,0,0,2
96,2023-11-24 11:36:00,2023-11-24,11:36:00,27,0,Friday,1,0,0,2
97,2023-11-24 11:37:00,2023-11-24,11:37:00,27,0,Friday,1,0,0,2
98,2023-11-24 11:38:00,2023-11-24,11:38:00,27,0,Friday,1,0,0,2
99,2023-11-24 11:39:00,2023-11-24,11:39:00,27,0,Friday,1,0,0,2
100,2023-11-24 11:40:00,2023-11-24,11:40:00,27,0,Friday,1,0,0,2
101,2023-11-24 11:41:00,2023-11-24,11:41:00,27,0,Friday,1,0,0,2
102,2023-11-24 11:42:00,2023-11-24,11:42:00,27,0,Friday,1,0,0,2
103,2023-11-24 11:43:00,2023-11-24,11:43:00,27,0,Friday,1,0,0,2
104,2023-11-24 11:44:00,2023-11-24,11:44:00,27,0,Friday,1,0,0,2
105,2023-11-24 11:45:00,2023-11-24,11:45:00,27,0,Friday,1,0,0,2
106,2023-11-24 11:46:00,2023-11-24,11:46:00,27,0,Friday,1,0,0,2
107,2023-11-24 11:47:00,2023-11-24,11:47:00,27,0,Friday,1,0,0,2
108,2023-11-24 11:48:00,2023-11-24,11:48:00,27,0,Friday,1,0,0,2
109,2023-11-24 11:49:00,2023-11-24,11:49:00,27,0,Friday,1,0,0,2
110,2023-11-24 11:50:00,2023-11-24,11:50:00,27,0,Friday,1,0,0,2
111,2023-11-24 11:51:00,2023-11-24,11:51:00,27,0,Friday,1,0,0,2
112,2023-11-24 11:52:00,2023-11-24,11:52:00,27,0,Friday,1,0,0,2
113,2023-11-24 11:53:00,2023-11-24,11:53:00,27,0,Friday,1,0,0,2
114,2023-11-24 11:54:00,2023-11-24,11:54:00,27,0,Friday,1,0,0,2
115,2023-11-24 11:55:00,2023-11-24,11:55:00,27,0,Friday,1,0,0,2
116,2023-11-24 11:56:00,2023-11-24,11:56:00,27,0,Friday,1,0,0,2
117,2023-11-24 11:57:00,2023-11-24,11:57:00,27,0,Friday,1,0,0,2
118,2023-11-24 11:58:00,2023-11-24,11:58:00,27,0,Friday,1,0,0,2
119,2023-11-24 11:59:00,2023-11-24,11:59:00,27,0,Friday,1,0,0,2
120,2023-11-24 12:00:00,2023-11-24,12:00:00,27,0,Friday,1,0,0,2
121,2023-11-24 12:01:00,2023-11-24,12:01:00,27,0,Friday,1,0,0,2
122,2023-11-24 12:02:00,2023-11-24,12:02:00,27,0,Friday,1,0,0,2
123,2023-11-24 12:03:00,2023-11-24,12:03:00,27,0,Friday,1,0,0,2
124,2023-11-24 12:04:00,2023-11-24,12:04:00,27,0,Friday,1,0,0,2
125,2023-11-24 12:05:00,2023-11-24,12:05:00,27,0,Friday,1,0,0,2
126,2023-11-24 12:06:00,2023-11-24,12:06:00,27,0,Friday,1,0,0,2
127,2023-11-24 12:07:00,2023-11-24,12:07:00,27,0,Friday,1,0,0,2
128,2023-11-24 12:08:00,2023-11-24,12:08:00,27,0,Friday,1,0,0,2
129,2023-11-24 12:09:00,2023-11-24,12:09:00,27,0,Friday,1,0,0,2
130,2023-11-24 12:10:00,2023-11-24,12:10:00,27,0,Friday,1,0,0,2
131,2023-11-24 12:11:00,2023-11-24,12:11:00,27,0,Friday,1,0,0,2
132,2023-11-24 12:12:00,2023-11-24,12:12:00,27,0,Friday,1,0,0,2
133,2023-11-24 12:13:00,2023-11-24,12:13:00,27,0,Friday,1,0,0,2
134,2023-11-24 12:14:00,2023-11-24,12:14:00,27,0,Friday,1,0,0,2
135,2023-11-24 12:15:00,2023-11-24,12:15:00,27,0,Friday,1,0,0,2
136,2023-11-24 12:16:00,2023-11-24,12:16:00,27,0,Friday,1,0,0,2
137,2023-11-24 12:17:00,2023-11-24,12:17:00,27,0,Friday,1,0,0,2
138,2023-11-24 12:18:00,2023-11-24,12:18:00,27,0,Friday,1,0,0,2
139,2023-11-24 12:19:00,2023-11-24,12:19:00,27,0,Friday,1,0,0,2
140,2023-11-24 12:20:00,2023-11-24,12:20:00,27,0,Friday,1,0,0,2
141,2023-11-24 12:21:00,2023-11-24,12:21:00,27,0,Friday,1,0,0,2
142,2023-11-24 12:22:00,2023-11-24,12:22:00,27,0,Friday,1,0,0,2
143,2023-11-24 12:23:00,2023-11-24,12:23:00,27,0,Friday,1,0,0,2
144,2023-11-24 12:24:00,2023-11-24,12:24:00,27,0,Friday,1,0,0,2
145,2023-11-24 12:25:00,2023-11-24,12:25:00,27,0,Friday,1,0,0,2
146,2023-11-24 12:26:00,2023-11-24,12:26:00,27,0,Friday,1,0,0,2
147,2023-11-24 12:27:00,2023-11-24,12:27:00,27,0,Friday,1,0,0,2
148,2023-11-24 12:28:00,2023-11-24,12:28:00,27,0,Friday,1,0,0,2
149,2023-11-24 12:29:00,2023-11-24,12:29:00,27,0,Friday,1,0,0,2
150,2023-11-24 12:30:00,2023-11-24,12:30:00,27,0,Friday,1,0,0,2
151,2023-11-24 12:31:00,2023-11-24,12:31:00,27,0,Friday,1,0,0,2
152,2023-11-24 12:32:00,2023-11-24,12:32:00,27,0,Friday,1,0,0,2
153,2023-11-24 12:33:00,2023-11-24,12:33:00,27,0,Friday,1,0,0,2
154,2023-11-24 12:34:00,2023-11-24,12:34:00,27,0,Friday,1,0,0,2
155,2023-11-24 12:35:00,2023-11-24,12:35:00,27,0,Friday,1,0,0,2
156,2023-11-24 12:36:00,2023-11-24,12:36:00,27,0,Friday,1,0,0,2
157,2023-11-24 12:37:00,2023-11-24,12:37:00,27,0,Friday,1,0,0,2
158,2023-11-24 12:38:00,2023-11-24,12:38:00,27,0,Friday,1,0,0,2
159,2023-11-24 12:39:00,2023-11-24,12:39:00,27,0,Friday,1,0,0,2
160,2023-11-24 12:40:00,2023-11-24,12:40:00,27,0,Friday,1,0,0,2
161,2023-11-24 12:41:00,2023-11-24,12:41:00,27,0,Friday,1,0,0,2
162,2023-11-24 12:42:00,2023-11-24,12:42:00,27,0,Friday,1,0,0,2
163,2023-11-24 12:43:00,2023-11-24,12:43:00,27,0,Friday,1,0,0,2
164,2023-11-24 12:44:00,2023-11-24,12:44:00,27,0,Friday,1,0,0,2
165,2023-11-24 12:45:00,2023-11-24,12:45:00,27,0,Friday,1,0,0,2
166,2023-11-24 12:46:00,2023-11-24,12:46:00,27,0,Friday,1,0,0,2
167,2023-11-24 12:47:00,2023-11-24,12:47:00,27,0,Friday,1,0,0,2
168,2023-11-24 12:48:00,2023-11-24,12:48:00,27,0,Friday,1,0,0,2
169,2023-11-24 12:49:00,2023-11-24,12:49:00,27,0,Friday,1,0,0,2
170,2023-11-24 12:50:00,2023-11-24,12:50:00,27,0,Friday,1,0,0,2
171,2023-11-24 12:51:00,2023-11-24,12:51:00,27,0,Friday,1,0,0,2
172,2023-11-24 12:52:00,2023-11-24,12:52:00,27,0,Friday,1,0,0,2
173,2023-11-24 12:53:00,2023-11-24,12:53:00,27,0,Friday,1,0,0,2
174,2023-11-24 12:54:00,2023-11-24,12:54:00,27,0,Friday,1,0,0,2
175,2023-11-24 12:55:00,2023-11-24,12:55:00,27,0,Friday,1,0,0,2
176,2023-11-24 12:56:00,2023-11-24,12:56:00,27,0,Friday,1,0,0,2
177,2023-11-24 12:57:00,2023-11-24,12:57:00,27,0,Friday,1,0,0,2
178,2023-11-24 12:58:00,2023-11-24,12:58:00,27,0,Friday,1,0,0,2
179,2023-11-24 12:59:00,2023-11-24,12:59:00,27,0,Friday,1,0,0,2
180,2023-11-24 13:00:00,2023-11-24,13:00:00,27,0,Friday,1,0,0,2
181,2023-11-24 13:01:00,2023-11-24,13:01:00,27,0,Friday,1,0,0,2
182,2023-11-24 13:02:00,2023-11-24,13:02:00,27,0,Friday,1,0,0,2
183,2023-11-24 13:03:00,2023-11-24,13:03:00,27,0,Friday,1,0,0,2
184,2023-11-24 13:04:00,2023-11-24,13:04:00,27,0,Friday,1,0,0,2
185,2023-11-24 13:05:00,2023-11-24,13:05:00,27,0,Friday,1,0,0,2
186,2023-11-24 13:06:00,2023-11-24,13:06:00,27,0,Friday,1,0,0,2
187,2023-11-24 13:07:00,2023-11-24,13:07:00,27,0,Friday,1,0,0,2
188,2023-11-24 13:08:00,2023-11-24,13:08:00,27,0,Friday,1,0,0,2
189,2023-11-24 13:09:00,2023-11-24,13:09:00,27,0,Friday,1,0,0,2
190,2023-11-24 13:10:00,2023-11-24,13:10:00,27,0,Friday,1,0,0,2
191,2023-11-24 13:11:00,2023-11-24,13:11:00,27,0,Friday,1,0,0,2
192,2023-11-24 13:12:00,2023-11-24,13:12:00,27,0,Friday,1,0,0,2
193,2023-11-24 13:13:00,2023-11-24,13:13:00,27,0,Friday,1,0,0,2
194,2023-11-24 13:14:00,2023-11-24,13:14:00,27,0,Friday,1,0,0,2
195,2023-11-24 13:15:00,2023-11-24,13:15:00,27,0,Friday,1,0,0,2
196,2023-11-24 13:16:00,2023-11-24,13:16:00,27,0,Friday,1,0,0,2
197,2023-11-24 13:17:00,2023-11-24,13:17:00,27,0,Friday,1,0,0,2
198,2023-11-24 13:18:00,2023-11-24,13:18:00,27,0,Friday,1,0,0,2
199,2023-11-24 13:19:00,2023-11-24,13:19:00,27,0,Friday,1,0,0,2
200,2023-11-24 13:20:00,2023-11-24,13:20:00,27,0,Friday,1,0,0,2
201,2023-11-24 13:21:00,2023-11-24,13:21:00,27,0,Friday,1,0,0,2
202,2023-11-24 13:22:00,2023-11-24,13:22:00,27,0,Friday,1,0,0,2
203,2023-11-24 13:23:00,2023-11-24,13:23:00,27,0,Friday,1,0,0,2
204,2023-11-24 13:24:00,2023-11-24,13:24:00,27,0,Friday,1,0,0,2
205,2023-11-24 13:25:00,2023-11-24,13:25:00,27,0,Friday,1,0,0,2
206,2023-11-24 13:26:00,2023-11-24,13:26:00,27,0,Friday,1,0,0,2
207,2023-11-24 13:27:00,2023-11-24,13:27:00,27,0,Friday,1,0,0,2
208,2023-11-24 13:28:00,2023-11-24,13:28:00,27,0,Friday,1,0,0,2
209,2023-11-24 13:29:00,2023-11-24,13:29:00,27,0,Friday,1,0,0,2
210,2023-11-24 13:30:00,2023-11-24,13:30:00,27,0,Friday,1,0,0,2
211,2023-11-24 13:31:00,2023-11-24,13:31:00,27,0,Friday,1,0,0,2
212,2023-11-24 13:32:00,2023-11-24,13:32:00,27,0,Friday,1,0,0,2
213,2023-11-24 13:33:00,2023-11-24,13:33:00,27,0,Friday,1,0,0,2
214,2023-11-24 13:34:00,2023-11-24,13:34:00,27,0,Friday,1,0,0,2
215,2023-11-24 13:35:00,2023-11-24,13:35:00,27,0,Friday,1,0,0,2
216,2023-11-24 13:36:00,2023-11-24,13:36:00,27,0,Friday,1,0,0,2
217,2023-11-24 13:37:00,2023-11-24,13:37:00,27,0,Friday,1,0,0,2
218,2023-11-24 13:38:00,2023-11-24,13:38:00,27,0,Friday,1,0,0,2
219,2023-11-24 13:39:00,2023-11-24,13:39:00,27,0,Friday,1,0,0,2
220,2023-11-24 13:40:00,2023-11-24,13:40:00,27,0,Friday,1,0,0,2
221,2023-11-24 13:41:00,2023-11-24,13:41:00,27,0,Friday,1,0,0,2
222,2023-11-24 13:42:00,2023-11-24,13:42:00,27,0,Friday,1,0,0,2
223,2023-11-24 13:43:00,2023-11-24,13:43:00,27,0,Friday,1,0,0,2
224,2023-11-24 13:44:00,2023-11-24,13:44:00,27,0,Friday,1,0,0,2
225,2023-11-24 13:45:00,2023-11-24,13:45:00,27,0,Friday,1,0,0,2
226,2023-11-24 13:46:00,2023-11-24,13:46:00,27,0,Friday,1,0,0,2
227,2023-11-24 13:47:00,2023-11-24,13:47:00,27,0,Friday,1,0,0,2
228,2023-11-24 13:48:00,2023-11-24,13:48:00,27,0,Friday,1,0,0,2
229,2023-11-24 13:49:00,2023-11-24,13:49:00,27,0,Friday,1,0,0,2
230,2023-11-24 13:50:00,2023-11-24,13:50:00,27,0,Friday,1,0,0,2
231,2023-11-24 13:51:00,2023-11-24,13:51:00,27,0,Friday,1,0,0,2
232,2023-11-24 13:52:00,2023-11-24,13:52:00,27,0,Friday,1,0,0,2
233,2023-11-24 13:53:00,2023-11-24,13:53:00,27,0,Friday,1,0,0,2
234,2023-11-24 13:54:00,2023-11-24,13:54:00,27,0,Friday,1,0,0,2
235,2023-11-24 13:55:00,2023-11-24,13:55:00,27,0,Friday,1,0,0,2
236,2023-11-24 13:56:00,2023-11-24,13:56:00,27,0,Friday,1,0,0,2
237,2023-11-24 13:57:00,2023-11-24,13:57:00,27,0,Friday,1,0,0,2
238,2023-11-24 13:58:00,2023-11-24,13:58:00,27,0,Friday,1,0,0,2
239,2023-11-24 13:59:00,2023-11-24,13:59:00,27,0,Friday,1,0,0,2
240,2023-11-24 14:00:00,2023-11-24,14:00:00,27,0,Friday,1,0,0,2
241,2023-11-24 14:01:00,2023-11-24,14:01:00,27,0,Friday,1,0,0,2
242,2023-11-24 14:02:00,2023-11-24,14:02:00,27,0,Friday,1,0,0,2
243,2023-11-24 14:03:00,2023-11-24,14:03:00,27,0,Friday,1,0,0,2
244,2023-11-24 14:04:00,2023-11-24,14:04:00,27,0,Friday,1,0,0,2
245,2023-11-24 14:05:00,2023-11-24,14:05:00,27,0,Friday,1,0,0,2
246,2023-11-24 14:06:00,2023-11-24,14:06:00,27,0,Friday,1,0,0,2
247,2023-11-24 14:07:00,2023-11-24,14:07:00,27,0,Friday,1,0,0,2
248,2023-11-24 14:08:00,2023-11-24,14:08:00,27,0,Friday,1,0,0,2
249,2023-11-24 14:09:00,2023-11-24,14:09:00,27,0,Friday,1,0,0,2
250,2023-11-24 14:10:00,2023-11-24,14:10:00,27,0,Friday,1,0,0,2
251,2023-11-24 14:11:00,2023-11-24,14:11:00,27,0,Friday,1,0,0,2
252,2023-11-24 14:12:00,2023-11-24,14:12:00,27,0,Friday,1,0,0,2
253,2023-11-24 14:13:00,2023-11-24,14:13:00,27,0,Friday,1,0,0,2
254,2023-11-24 14:14:00,2023-11-24,14:14:00,27,0,Friday,1,0,0,2
255,2023-11-24 14:15:00,2023-11-24,14:15:00,27,0,Friday,1,0,0,2
256,2023-11-24 14:16:00,2023-11-24,14:16:00,27,0,Friday,1,0,0,2
257,2023-11-24 14:17:00,2023-11-24,14:17:00,27,0,Friday,1,0,0,2
258,2023-11-24 14:18:00,2023-11-24,14:18:00,27,0,Friday,1,0,0,2
259,2023-11-24 14:19:00,2023-11-24,14:19:00,27,0,Friday,1,0,0,2
260,2023-11-24 14:20:00,2023-11-24,14:20:00,27,0,Friday,1,0,0,2
261,2023-11-24 14:21:00,2023-11-24,14:21:00,27,0,Friday,1,0,0,2
262,2023-11-24 14:22:00,2023-11-24,14:22:00,27,0,Friday,1,0,0,2
263,2023-11-24 14:23:00,2023-11-24,14:23:00,27,0,Friday,1,0,0,2
264,2023-11-24 14:24:00,2023-11-24,14:24:00,27,0,Friday,1,0,0,2
265,2023-11-24 14:25:00,2023-11-24,14:25:00,27,0,Friday,1,0,0,2
266,2023-11-24 14:26:00,2023-11-24,14:26:00,27,0,Friday,1,0,0,2
267,2023-11-24 14:27:00,2023-11-24,14:27:00,27,0,Friday,1,0,0,2
268,2023-11-24 14:28:00,2023-11-24,14:28:00,27,0,Friday,1,0,0,2
269,2023-11-24 14:29:00,2023-11-24,14:29:00,27,0,Friday,1,0,0,2
270,2023-11-24 14:30:00,2023-11-24,14:30:00,27,0,Friday,1,0,0,2
271,2023-11-24 14:31:00,2023-11-24,14:31:00,27,0,Friday,1,0,0,2
272,2023-11-24 14:32:00,2023-11-24,14:32:00,27,0,Friday,1,0,0,2
273,2023-11-24 14:33:00,2023-11-24,14:33:00,27,0,Friday,1,0,0,2
274,2023-11-24 14:34:00,2023-11-24,14:34:00,27,0,Friday,1,0,0,2
275,2023-11-24 14:35:00,2023-11-24,14:35:00,27,0,Friday,1,0,0,2
276,2023-11-24 14:36:00,2023-11-24,14:36:00,27,0,Friday,1,0,0,2
277,2023-11-24 14:37:00,2023-11-24,14:37:00,27,0,Friday,1,0,0,2
278,2023-11-24 14:38:00,2023-11-24,14:38:00,27,0,Friday,1,0,0,2
279,2023-11-24 14:39:00,2023-11-24,14:39:00,27,0,Friday,1,0,0,2
280,2023-11-24 14:40:00,2023-11-24,14:40:00,27,0,Friday,1,0,0,2
281,2023-11-24 14:41:00,2023-11-24,14:41:00,27,0,Friday,1,0,0,2
282,2023-11-24 14:42:00,2023-11-24,14:42:00,27,0,Friday,1,0,0,2
283,2023-11-24 14:43:00,2023-11-24,14:43:00,27,0,Friday,1,0,0,2
284,2023-11-24 14:44:00,2023-11-24,14:44:00,27,0,Friday,1,0,0,2
285,2023-11-24 14:45:00,2023-11-24,14:45:00,27,0,Friday,1,0,0,2
286,2023-11-24 14:46:00,2023-11-24,14:46:00,27,0,Friday,1,0,0,2
287,2023-11-24 14:47:00,2023-11-24,14:47:00,27,0,Friday,1,0,0,2
288,2023-11-24 14:48:00,2023-11-24,14:48:00,27,0,Friday,1,0,0,2
289,2023-11-24 14:49:00,2023-11-24,14:49:00,27,0,Friday,1,0,0,2
290,2023-11-24 14:50:00,2023-11-24,14:50:00,27,0,Friday,1,0,0,2
291,2023-11-24 14:51:00,2023-11-24,14:51:00,27,0,Friday,1,0,0,2
292,2023-11-24 14:52:00,2023-11-24,14:52:00,27,0,Friday,1,0,0,2
293,2023-11-24 14:53:00,2023-11-24,14:53:00,27,0,Friday,1,0,0,2
294,2023-11-24 14:54:00,2023-11-24,14:54:00,27,0,Friday,1,0,0,2
295,2023-11-24 14:55:00,2023-11-24,14:55:00,27,0,Friday,1,0,0,2
296,2023-11-24 14:56:00,2023-11-24,14:56:00,27,0,Friday,1,0,0,2
297,2023-11-24 14:57:00,2023-11-24,14:57:00,27,0,Friday,1,0,0,2
298,2023-11-24 14:58:00,2023-11-24,14:58:00,27,0,Friday,1,0,0,2
299,2023-11-24 14:59:00,2023-11-24,14:59:00,27,0,Friday,1,0,0,2
300,2023-11-24 15:00:00,2023-11-24,15:00:00,27,0,Friday,1,0,0,2
301,2023-11-24 15:01:00,2023-11-24,15:01:00,27,0,Friday,1,0,0,2
302,2023-11-24 15:02:00,2023-11-24,15:02:00,27,0,Friday,1,0,0,2
303,2023-11-24 15:03:00,2023-11-24,15:03:00,27,0,Friday,1,0,0,2
304,2023-11-24 15:04:00,2023-11-24,15:04:00,27,0,Friday,1,0,0,2
305,2023-11-24 15:05:00,2023-11-24,15:05:00,27,0,Friday,1,0,0,2
306,2023-11-24 15:06:00,2023-11-24,15:06:00,27,0,Friday,1,0,0,2
307,2023-11-24 15:07:00,2023-11-24,15:07:00,27,0,Friday,1,0,0,2
308,2023-11-24 15:08:00,2023-11-24,15:08:00,27,0,Friday,1,0,0,2
309,2023-11-24 15:09:00,2023-11-24,15:09:00,27,0,Friday,1,0,0,2
310,2023-11-24 15:10:00,2023-11-24,15:10:00,27,0,Friday,1,0,0,2
311,2023-11-24 15:11:00,2023-11-24,15:11:00,27,0,Friday,1,0,0,2
312,2023-11-24 15:12:00,2023-11-24,15:12:00,27,0,Friday,1,0,0,2
313,2023-11-24 15:13:00,2023-11-24,15:13:00,27,0,Friday,1,0,0,2
314,2023-11-24 15:14:00,2023-11-24,15:14:00,27,0,Friday,1,0,0,2
