,Date,Time,Temp,Rain,Day of the Week,School Holiday,Public Holiday
1408,2024-02-04,11:00:00,30,0,Sunday,0,0
1409,2024-02-04,12:00:00,32,0,Sunday,0,0
1410,2024-02-04,13:00:00,33,0,Sunday,0,0
1411,2024-02-04,14:00:00,33,0,Sunday,0,0
1412,2024-02-04,15:00:00,34,0,Sunday,0,0
1413,2024-02-04,16:00:00,33,0,Sunday,0,0
1414,2024-02-04,17:00:00,32,0,Sunday,0,0
1415,2024-02-04,18:00:00,32,0,Sunday,0,0
1416,2024-02-04,19:00:00,31,0,Sunday,0,0
1417,2024-02-04,20:00:00,29,0,Sunday,0,0
1418,2024-02-04,21:00:00,29,0,Sunday,0,0
1419,2024-02-04,22:00:00,28,0,Sunday,0,0
1420,2024-02-05,09:00:00,28,0,Monday,0,0
1421,2024-02-05,10:00:00,30,0,Monday,0,0
1422,2024-02-05,11:00:00,30,0,Monday,0,0
1423,2024-02-05,12:00:00,32,0,Monday,0,0
1424,2024-02-05,13:00:00,33,0,Monday,0,0
1425,2024-02-05,14:00:00,33,0,Monday,0,0
1426,2024-02-05,15:00:00,34,0,Monday,0,0
1427,2024-02-05,16:00:00,33,0,Monday,0,0
1428,2024-02-05,17:00:00,32,0,Monday,0,0
1429,2024-02-05,18:00:00,32,0,Monday,0,0
1430,2024-02-05,19:00:00,30,0,Monday,0,0
1431,2024-02-05,20:00:00,29,0,Monday,0,0
1432,2024-02-05,21:00:00,28,0,Monday,0,0
1433,2024-02-05,22:00:00,28,0,Monday,0,0
1434,2024-02-06,09:00:00,28,0,Tuesday,0,0
1435,2024-02-06,10:00:00,29,0,Tuesday,0,0
1436,2024-02-06,11:00:00,31,0,Tuesday,0,0
1437,2024-02-06,12:00:00,33,0,Tuesday,0,0
1438,2024-02-06,13:00:00,33,0,Tuesday,0,0
1439,2024-02-06,14:00:00,34,0,Tuesday,0,0
1440,2024-02-06,15:00:00,34,0,Tuesday,0,0
1441,2024-02-06,16:00:00,33,0,Tuesday,0,0
1442,2024-02-06,17:00:00,31,0,Tuesday,0,0
1443,2024-02-06,17:14:00,28,0,Tuesday,0,0
1444,2024-02-06,17:23:00,26,0,Tuesday,0,0
1445,2024-02-06,18:00:00,24,0,Tuesday,0,0
1446,2024-02-06,19:00:00,26,0,Tuesday,0,0
1447,2024-02-06,20:00:00,27,0,Tuesday,0,0
1448,2024-02-06,21:00:00,27,0,Tuesday,0,0
1449,2024-02-06,22:00:00,27,0,Tuesday,0,0
1450,2024-02-07,09:00:00,28,0,Wednesday,0,0
1451,2024-02-07,10:00:00,29,0,Wednesday,0,0
1452,2024-02-07,11:00:00,30,0,Wednesday,0,0
1453,2024-02-07,12:00:00,31,0,Wednesday,0,0
1454,2024-02-07,13:00:00,33,0,Wednesday,0,0
1455,2024-02-07,14:00:00,33,0,Wednesday,0,0
1456,2024-02-07,15:00:00,33,0,Wednesday,0,0
1457,2024-02-07,16:00:00,33,0,Wednesday,0,0
1458,2024-02-07,17:00:00,32,0,Wednesday,0,0
1459,2024-02-07,17:30:00,31,0,Wednesday,0,0
1460,2024-02-07,18:00:00,31,0,Wednesday,0,0
1461,2024-02-07,19:00:00,30,0,Wednesday,0,0
1462,2024-02-07,20:00:00,29,0,Wednesday,0,0
1463,2024-02-07,21:00:00,28,0,Wednesday,0,0
1464,2024-02-07,22:00:00,28,0,Wednesday,0,0
1465,2024-02-08,09:00:00,29,0,Thursday,0,0
1466,2024-02-08,10:00:00,29,0,Thursday,0,0
1467,2024-02-08,11:00:00,31,0,Thursday,0,0
1468,2024-02-08,12:00:00,32,0,Thursday,0,0
1469,2024-02-08,13:00:00,32,0,Thursday,0,0
1470,2024-02-08,14:00:00,34,0,Thursday,0,0
1471,2024-02-08,15:00:00,33,0,Thursday,0,0
1472,2024-02-08,16:00:00,32,0,Thursday,0,0
1473,2024-02-08,16:35:00,31,0,Thursday,0,0
1474,2024-02-08,17:00:00,31,0,Thursday,0,0
1475,2024-02-08,19:00:00,29,0,Thursday,0,0
1476,2024-02-08,20:00:00,29,0,Thursday,0,0
1477,2024-02-08,21:00:00,28,0,Thursday,0,0
1478,2024-02-08,22:00:00,28,0,Thursday,0,0
1479,2024-02-09,09:00:00,28,0,Friday,0,0
1480,2024-02-09,10:00:00,29,0,Friday,0,0
1481,2024-02-09,11:00:00,30,0,Friday,0,0
1482,2024-02-09,12:00:00,32,0,Friday,0,0
1483,2024-02-09,13:00:00,32,0,Friday,0,0
1484,2024-02-09,14:00:00,30,0,Friday,0,0
1485,2024-02-09,14:20:00,28,0,Friday,0,0
1486,2024-02-09,15:00:00,26,1,Friday,0,0
1487,2024-02-09,15:35:00,26,0,Friday,0,0
1488,2024-02-09,16:00:00,28,0,Friday,0,0
1489,2024-02-09,17:00:00,29,0,Friday,0,0
1490,2024-02-09,18:00:00,27,0,Friday,0,0
1491,2024-02-09,19:00:00,28,0,Friday,0,0
1492,2024-02-09,20:00:00,28,0,Friday,0,0
1493,2024-02-09,21:00:00,27,0,Friday,0,0
1494,2024-02-09,22:00:00,27,0,Friday,0,0
1495,2024-02-10,09:00:00,27,0,Saturday,0,1
1496,2024-02-10,10:00:00,29,0,Saturday,0,1
1497,2024-02-10,11:00:00,30,0,Saturday,0,1
1498,2024-02-10,12:00:00,31,0,Saturday,0,1
1499,2024-02-10,13:00:00,32,0,Saturday,0,1
1500,2024-02-10,14:00:00,32,0,Saturday,0,1
1501,2024-02-10,15:00:00,33,0,Saturday,0,1
1502,2024-02-10,16:00:00,33,0,Saturday,0,1
1503,2024-02-10,17:00:00,32,0,Saturday,0,1
1504,2024-02-10,18:00:00,31,0,Saturday,0,1
1505,2024-02-10,19:00:00,30,0,Saturday,0,1
1506,2024-02-10,20:00:00,28,0,Saturday,0,1
1507,2024-02-10,21:00:00,27,0,Saturday,0,1
1508,2024-02-10,22:00:00,26,0,Saturday,0,1
1509,2024-02-11,09:00:00,28,0,Sunday,0,1
1510,2024-02-11,10:00:00,29,0,Sunday,0,1
1511,2024-02-11,11:00:00,30,0,Sunday,0,1
1512,2024-02-11,12:00:00,32,0,Sunday,0,1
1513,2024-02-11,13:00:00,32,0,Sunday,0,1
1514,2024-02-11,14:00:00,33,0,Sunday,0,1
1515,2024-02-11,15:00:00,33,0,Sunday,0,1
1516,2024-02-11,16:00:00,33,0,Sunday,0,1
1517,2024-02-11,17:00:00,32,0,Sunday,0,1
1518,2024-02-11,18:00:00,29,0,Sunday,0,1
1519,2024-02-11,19:00:00,29,0,Sunday,0,1
1520,2024-02-11,20:00:00,28,0,Sunday,0,1
1521,2024-02-11,21:00:00,28,0,Sunday,0,1
1522,2024-02-11,22:00:00,26,0,Sunday,0,1
1523,2024-02-12,09:00:00,26,1,Monday,0,1
1524,2024-02-12,10:00:00,25,1,Monday,0,1
1525,2024-02-12,11:00:00,27,0,Monday,0,1
1526,2024-02-12,12:00:00,28,1,Monday,0,1
1527,2024-02-12,13:00:00,29,0,Monday,0,1
1528,2024-02-12,14:00:00,26,1,Monday,0,1
1529,2024-02-12,15:00:00,26,0,Monday,0,1
1530,2024-02-12,16:00:00,26,1,Monday,0,1
1531,2024-02-12,17:00:00,28,0,Monday,0,1
1532,2024-02-12,18:00:00,28,0,Monday,0,1
1533,2024-02-12,19:00:00,28,0,Monday,0,1
1534,2024-02-12,20:00:00,27,0,Monday,0,1
1535,2024-02-12,21:00:00,27,0,Monday,0,1
1536,2024-02-12,22:00:00,27,0,Monday,0,1
1537,2024-02-13,09:00:00,27,0,Tuesday,0,0
1538,2024-02-13,10:00:00,28,0,Tuesday,0,0
1539,2024-02-13,11:00:00,29,0,Tuesday,0,0
1540,2024-02-13,12:00:00,29,0,Tuesday,0,0
1541,2024-02-13,12:42:00,27,1,Tuesday,0,0
1542,2024-02-13,13:00:00,24,1,Tuesday,0,0
1543,2024-02-13,13:19:00,25,1,Tuesday,0,0
1544,2024-02-13,14:00:00,26,0,Tuesday,0,0
1545,2024-02-13,15:00:00,28,1,Tuesday,0,0
1546,2024-02-13,16:00:00,29,0,Tuesday,0,0
1547,2024-02-13,17:00:00,30,0,Tuesday,0,0
1548,2024-02-13,18:00:00,29,0,Tuesday,0,0
1549,2024-02-13,19:00:00,29,0,Tuesday,0,0
1550,2024-02-13,20:00:00,28,0,Tuesday,0,0
1551,2024-02-13,21:00:00,28,0,Tuesday,0,0
1552,2024-02-13,22:00:00,27,0,Tuesday,0,0
1553,2024-02-14,09:00:00,28,0,Wednesday,0,0
1554,2024-02-14,10:00:00,28,0,Wednesday,0,0
1555,2024-02-14,11:00:00,29,0,Wednesday,0,0
1556,2024-02-14,12:00:00,31,0,Wednesday,0,0
1557,2024-02-14,13:00:00,32,0,Wednesday,0,0
1558,2024-02-14,14:00:00,31,0,Wednesday,0,0
1559,2024-02-14,15:00:00,32,0,Wednesday,0,0
1560,2024-02-14,16:00:00,31,0,Wednesday,0,0
1561,2024-02-14,17:00:00,29,0,Wednesday,0,0
1562,2024-02-14,18:00:00,29,0,Wednesday,0,0
1563,2024-02-14,19:00:00,29,0,Wednesday,0,0
1564,2024-02-14,20:00:00,29,0,Wednesday,0,0
1565,2024-02-14,21:00:00,28,0,Wednesday,0,0
1566,2024-02-14,22:00:00,28,0,Wednesday,0,0
1567,2024-02-15,09:00:00,27,0,Thursday,0,0
1568,2024-02-15,10:00:00,27,0,Thursday,0,0
1569,2024-02-15,11:00:00,28,0,Thursday,0,0
1570,2024-02-15,11:15:00,26,1,Thursday,0,0
1571,2024-02-15,12:00:00,26,0,Thursday,0,0
1572,2024-02-15,13:00:00,28,0,Thursday,0,0
1573,2024-02-15,14:00:00,30,0,Thursday,0,0
1574,2024-02-15,15:00:00,30,0,Thursday,0,0
1575,2024-02-15,16:00:00,30,0,Thursday,0,0
1576,2024-02-15,17:00:00,29,0,Thursday,0,0
1577,2024-02-15,18:00:00,27,0,Thursday,0,0
1578,2024-02-15,19:00:00,28,0,Thursday,0,0
1579,2024-02-15,20:00:00,28,0,Thursday,0,0
1580,2024-02-15,21:00:00,27,0,Thursday,0,0
1581,2024-02-15,22:00:00,27,0,Thursday,0,0
1582,2024-02-16,09:00:00,28,0,Friday,0,0
1583,2024-02-16,10:00:00,29,0,Friday,0,0
1584,2024-02-16,11:00:00,30,0,Friday,0,0
1585,2024-02-16,12:00:00,30,0,Friday,0,0
1586,2024-02-16,13:00:00,32,0,Friday,0,0
1587,2024-02-16,14:00:00,32,0,Friday,0,0
1588,2024-02-16,15:00:00,32,0,Friday,0,0
1589,2024-02-16,16:00:00,31,0,Friday,0,0
1590,2024-02-16,17:00:00,31,0,Friday,0,0
1591,2024-02-16,18:00:00,31,0,Friday,0,0
1592,2024-02-16,19:00:00,29,0,Friday,0,0
1593,2024-02-16,20:00:00,27,0,Friday,0,0
1594,2024-02-16,21:00:00,27,0,Friday,0,0
1595,2024-02-16,22:00:00,27,0,Friday,0,0
1596,2024-02-17,09:00:00,27,0,Saturday,0,0
1597,2024-02-17,10:00:00,30,0,Saturday,0,0
1598,2024-02-17,11:00:00,31,0,Saturday,0,0
1599,2024-02-17,12:00:00,32,0,Saturday,0,0
1600,2024-02-17,13:00:00,33,0,Saturday,0,0
1601,2024-02-17,14:00:00,31,0,Saturday,0,0
1602,2024-02-17,15:00:00,31,0,Saturday,0,0
1603,2024-02-17,16:00:00,32,0,Saturday,0,0
1604,2024-02-17,17:00:00,32,0,Saturday,0,0
1605,2024-02-17,18:00:00,30,0,Saturday,0,0
1606,2024-02-17,19:00:00,29,0,Saturday,0,0
1607,2024-02-17,20:00:00,29,0,Saturday,0,0
1608,2024-02-17,21:00:00,28,0,Saturday,0,0
1609,2024-02-17,22:00:00,27,0,Saturday,0,0
1610,2024-02-18,09:00:00,29,0,Sunday,0,0
1611,2024-02-18,10:00:00,30,0,Sunday,0,0
1612,2024-02-18,11:00:00,30,0,Sunday,0,0
1613,2024-02-18,12:00:00,32,0,Sunday,0,0
1614,2024-02-18,13:00:00,33,0,Sunday,0,0
1615,2024-02-18,14:00:00,33,0,Sunday,0,0
1616,2024-02-18,15:00:00,33,0,Sunday,0,0
1617,2024-02-18,16:00:00,33,0,Sunday,0,0
1618,2024-02-18,17:00:00,32,0,Sunday,0,0
1619,2024-02-18,18:00:00,31,0,Sunday,0,0
1620,2024-02-18,19:00:00,30,0,Sunday,0,0
1621,2024-02-18,20:00:00,29,0,Sunday,0,0
1622,2024-02-18,21:00:00,28,0,Sunday,0,0
1623,2024-02-18,22:00:00,28,0,Sunday,0,0
1624,2024-02-19,09:00:00,29,0,Monday,0,0
1625,2024-02-19,10:00:00,29,0,Monday,0,0
1626,2024-02-19,11:00:00,32,0,Monday,0,0
1627,2024-02-19,12:00:00,32,0,Monday,0,0
1628,2024-02-19,13:00:00,33,0,Monday,0,0
1629,2024-02-19,14:00:00,33,0,Monday,0,0
1630,2024-02-19,15:00:00,34,0,Monday,0,0
1631,2024-02-19,16:00:00,33,0,Monday,0,0
1632,2024-02-19,17:00:00,33,0,Monday,0,0
1633,2024-02-19,18:00:00,32,0,Monday,0,0
1634,2024-02-19,19:00:00,30,0,Monday,0,0
1635,2024-02-19,20:00:00,29,0,Monday,0,0
1636,2024-02-19,21:00:00,29,0,Monday,0,0
1637,2024-02-19,22:00:00,28,0,Monday,0,0
1638,2024-02-20,09:00:00,29,0,Tuesday,0,0
1639,2024-02-20,10:00:00,30,0,Tuesday,0,0
1640,2024-02-20,11:00:00,31,0,Tuesday,0,0
1641,2024-02-20,12:00:00,32,0,Tuesday,0,0
1642,2024-02-20,13:00:00,32,0,Tuesday,0,0
1643,2024-02-20,14:00:00,34,0,Tuesday,0,0
1644,2024-02-20,15:00:00,34,0,Tuesday,0,0
1645,2024-02-20,16:00:00,34,0,Tuesday,0,0
1646,2024-02-20,17:00:00,32,0,Tuesday,0,0
1647,2024-02-20,18:00:00,31,0,Tuesday,0,0
1648,2024-02-20,19:00:00,30,0,Tuesday,0,0
1649,2024-02-20,20:00:00,29,0,Tuesday,0,0
1650,2024-02-20,21:00:00,29,0,Tuesday,0,0
1651,2024-02-20,22:00:00,28,0,Tuesday,0,0
1652,2024-02-21,09:00:00,29,0,Wednesday,0,0
1653,2024-02-21,10:00:00,30,0,Wednesday,0,0
1654,2024-02-21,11:00:00,31,0,Wednesday,0,0
1655,2024-02-21,12:00:00,32,0,Wednesday,0,0
1656,2024-02-21,13:00:00,33,0,Wednesday,0,0
1657,2024-02-21,14:00:00,34,0,Wednesday,0,0
1658,2024-02-21,15:00:00,31,0,Wednesday,0,0
1659,2024-02-21,16:00:00,28,0,Wednesday,0,0
1660,2024-02-21,16:30:00,29,0,Wednesday,0,0
1661,2024-02-21,17:00:00,31,0,Wednesday,0,0
1662,2024-02-21,18:00:00,29,0,Wednesday,0,0
1663,2024-02-21,19:00:00,29,0,Wednesday,0,0
1664,2024-02-21,20:00:00,28,0,Wednesday,0,0
1665,2024-02-21,21:00:00,28,0,Wednesday,0,0
1666,2024-02-21,22:00:00,28,0,Wednesday,0,0
1667,2024-02-22,09:00:00,29,0,Thursday,0,0
1668,2024-02-22,10:00:00,30,0,Thursday,0,0
1669,2024-02-22,11:00:00,31,0,Thursday,0,0
1670,2024-02-22,12:00:00,33,0,Thursday,0,0
1671,2024-02-22,13:00:00,33,0,Thursday,0,0
1672,2024-02-22,14:00:00,31,0,Thursday,0,0
1673,2024-02-22,15:00:00,31,0,Thursday,0,0
1674,2024-02-22,16:00:00,33,0,Thursday,0,0
1675,2024-02-22,17:00:00,31,0,Thursday,0,0
1676,2024-02-22,17:26:00,30,0,Thursday,0,0
1677,2024-02-22,18:00:00,30,0,Thursday,0,0
1678,2024-02-22,18:30:00,30,0,Thursday,0,0
1679,2024-02-22,19:00:00,29,0,Thursday,0,0
1680,2024-02-22,20:00:00,29,0,Thursday,0,0
1681,2024-02-22,21:00:00,28,0,Thursday,0,0
1682,2024-02-22,22:00:00,28,0,Thursday,0,0
1683,2024-02-23,09:00:00,28,0,Friday,0,0
1684,2024-02-23,10:00:00,30,0,Friday,0,0
1685,2024-02-23,11:00:00,32,0,Friday,0,0
1686,2024-02-23,12:00:00,32,0,Friday,0,0
1687,2024-02-23,13:00:00,32,0,Friday,0,0
1688,2024-02-23,14:00:00,32,0,Friday,0,0
1689,2024-02-23,15:00:00,32,0,Friday,0,0
1690,2024-02-23,16:00:00,32,0,Friday,0,0
1691,2024-02-23,17:00:00,32,0,Friday,0,0
1692,2024-02-23,18:00:00,30,0,Friday,0,0
1693,2024-02-23,19:00:00,30,0,Friday,0,0
1694,2024-02-23,20:00:00,29,0,Friday,0,0
1695,2024-02-23,21:00:00,28,0,Friday,0,0
1696,2024-02-23,22:00:00,28,0,Friday,0,0
1697,2024-02-24,09:00:00,29,0,Saturday,0,0
1698,2024-02-24,10:00:00,30,0,Saturday,0,0
1699,2024-02-24,11:00:00,31,0,Saturday,0,0
1700,2024-02-24,12:00:00,32,0,Saturday,0,0
1701,2024-02-24,13:00:00,31,0,Saturday,0,0
1702,2024-02-24,14:00:00,31,0,Saturday,0,0
1703,2024-02-24,15:00:00,32,0,Saturday,0,0
1704,2024-02-24,16:00:00,32,0,Saturday,0,0
1705,2024-02-24,17:00:00,32,0,Saturday,0,0
1706,2024-02-24,18:00:00,31,0,Saturday,0,0
1707,2024-02-24,19:00:00,30,0,Saturday,0,0
1708,2024-02-24,20:00:00,29,0,Saturday,0,0
1709,2024-02-24,21:00:00,28,0,Saturday,0,0
1710,2024-02-24,22:00:00,28,0,Saturday,0,0
1711,2024-02-25,09:00:00,29,0,Sunday,0,0
1712,2024-02-25,10:00:00,30,0,Sunday,0,0
1713,2024-02-25,11:00:00,31,0,Sunday,0,0
1714,2024-02-25,12:00:00,33,0,Sunday,0,0
1715,2024-02-25,13:00:00,34,0,Sunday,0,0
1716,2024-02-25,14:00:00,33,0,Sunday,0,0
1717,2024-02-25,15:00:00,34,0,Sunday,0,0
1718,2024-02-25,16:00:00,34,0,Sunday,0,0
1719,2024-02-25,17:00:00,33,0,Sunday,0,0
1720,2024-02-25,18:00:00,32,0,Sunday,0,0
1721,2024-02-25,19:00:00,31,0,Sunday,0,0
1722,2024-02-25,20:00:00,29,0,Sunday,0,0
1723,2024-02-25,21:00:00,29,0,Sunday,0,0
1724,2024-02-25,22:00:00,29,0,Sunday,0,0
1725,2024-02-26,09:00:00,29,0,Monday,0,0
1726,2024-02-26,10:00:00,30,0,Monday,0,0
1727,2024-02-26,11:00:00,32,0,Monday,0,0
1728,2024-02-26,12:00:00,32,0,Monday,0,0
1729,2024-02-26,13:00:00,32,0,Monday,0,0
1730,2024-02-26,14:00:00,33,0,Monday,0,0
1731,2024-02-26,15:00:00,34,0,Monday,0,0
1732,2024-02-26,16:00:00,32,0,Monday,0,0
1733,2024-02-26,17:00:00,33,0,Monday,0,0
1734,2024-02-26,18:00:00,31,0,Monday,0,0
1735,2024-02-26,19:00:00,30,0,Monday,0,0
1736,2024-02-26,20:00:00,29,0,Monday,0,0
1737,2024-02-26,21:00:00,29,0,Monday,0,0
1738,2024-02-26,22:00:00,28,0,Monday,0,0
1739,2024-02-27,09:00:00,28,0,Tuesday,0,0
1740,2024-02-27,10:00:00,29,0,Tuesday,0,0
1741,2024-02-27,11:00:00,29,0,Tuesday,0,0
1742,2024-02-27,12:00:00,29,0,Tuesday,0,0
1743,2024-02-27,13:00:00,30,0,Tuesday,0,0
1744,2024-02-27,14:00:00,30,0,Tuesday,0,0
1745,2024-02-27,15:00:00,30,0,Tuesday,0,0
1746,2024-02-27,16:00:00,29,0,Tuesday,0,0
1747,2024-02-27,17:00:00,30,0,Tuesday,0,0
1748,2024-02-27,18:00:00,30,0,Tuesday,0,0
1749,2024-02-27,19:00:00,29,0,Tuesday,0,0
1750,2024-02-27,20:00:00,29,0,Tuesday,0,0
1751,2024-02-27,21:00:00,28,0,Tuesday,0,0
1752,2024-02-27,22:00:00,28,0,Tuesday,0,0
1753,2024-02-28,09:00:00,29,0,Wednesday,0,0
1754,2024-02-28,10:00:00,30,0,Wednesday,0,0
1755,2024-02-28,11:00:00,32,0,Wednesday,0,0
1756,2024-02-28,12:00:00,32,0,Wednesday,0,0
1757,2024-02-28,13:00:00,31,0,Wednesday,0,0
1758,2024-02-28,14:00:00,32,0,Wednesday,0,0
1759,2024-02-28,15:00:00,33,0,Wednesday,0,0
1760,2024-02-28,16:00:00,33,0,Wednesday,0,0
1761,2024-02-28,17:00:00,32,0,Wednesday,0,0
1762,2024-02-28,18:00:00,31,0,Wednesday,0,0
1763,2024-02-28,19:00:00,30,0,Wednesday,0,0
1764,2024-02-28,20:00:00,29,0,Wednesday,0,0
1765,2024-02-28,21:00:00,28,0,Wednesday,0,0
1766,2024-02-28,22:00:00,28,0,Wednesday,0,0
1767,2024-02-29,09:00:00,29,0,Thursday,0,0
1768,2024-02-29,10:00:00,30,0,Thursday,0,0
1769,2024-02-29,11:00:00,32,0,Thursday,0,0
1770,2024-02-29,12:00:00,34,0,Thursday,0,0
1771,2024-02-29,13:00:00,34,0,Thursday,0,0
1772,2024-02-29,14:00:00,34,0,Thursday,0,0
1773,2024-02-29,15:00:00,35,0,Thursday,0,0
1774,2024-02-29,16:00:00,34,0,Thursday,0,0
1775,2024-02-29,17:00:00,34,0,Thursday,0,0
1776,2024-02-29,18:00:00,33,0,Thursday,0,0
1777,2024-02-29,19:00:00,31,0,Thursday,0,0
1778,2024-02-29,20:00:00,30,0,Thursday,0,0
1779,2024-02-29,21:00:00,29,0,Thursday,0,0
1780,2024-02-29,22:00:00,29,0,Thursday,0,0
1781,2024-03-01,09:00:00,29,0,Friday,0,0
1782,2024-03-01,10:00:00,30,0,Friday,0,0
1783,2024-03-01,11:00:00,32,0,Friday,0,0
1784,2024-03-01,12:00:00,33,0,Friday,0,0
1785,2024-03-01,13:00:00,32,0,Friday,0,0
1786,2024-03-01,14:00:00,33,0,Friday,0,0
1787,2024-03-01,15:00:00,32,0,Friday,0,0
1788,2024-03-01,16:00:00,32,0,Friday,0,0
1789,2024-03-01,17:00:00,31,0,Friday,0,0
1790,2024-03-01,18:00:00,30,0,Friday,0,0
1791,2024-03-01,19:00:00,30,0,Friday,0,0
1792,2024-03-01,20:00:00,29,0,Friday,0,0
1793,2024-03-01,21:00:00,29,0,Friday,0,0
1794,2024-03-01,22:00:00,29,0,Friday,0,0
1795,2024-03-02,09:00:00,29,0,Saturday,0,0
1796,2024-03-02,10:00:00,31,0,Saturday,0,0
1797,2024-03-02,11:00:00,32,0,Saturday,0,0
1798,2024-03-02,12:00:00,33,0,Saturday,0,0
1799,2024-03-02,13:00:00,32,0,Saturday,0,0
1800,2024-03-02,14:00:00,32,0,Saturday,0,0
1801,2024-03-02,14:28:00,27,1,Saturday,0,0
1802,2024-03-02,15:00:00,30,0,Saturday,0,0
1803,2024-03-02,16:00:00,31,0,Saturday,0,0
1804,2024-03-02,17:00:00,31,0,Saturday,0,0
1805,2024-03-02,18:00:00,30,0,Saturday,0,0
1806,2024-03-02,19:00:00,29,0,Saturday,0,0
1807,2024-03-02,20:00:00,29,0,Saturday,0,0
1808,2024-03-02,21:00:00,28,0,Saturday,0,0
1809,2024-03-02,22:00:00,27,0,Saturday,0,0
1810,2024-03-03,09:00:00,26,1,Sunday,0,0
1811,2024-03-03,09:22:00,26,1,Sunday,0,0
1812,2024-03-03,10:00:00,26,1,Sunday,0,0
1813,2024-03-03,11:00:00,26,1,Sunday,0,0
1814,2024-03-03,12:00:00,29,0,Sunday,0,0
1815,2024-03-03,13:00:00,29,0,Sunday,0,0
1816,2024-03-03,14:00:00,31,0,Sunday,0,0
1817,2024-03-03,15:00:00,28,0,Sunday,0,0
1818,2024-03-03,16:00:00,30,0,Sunday,0,0
1819,2024-03-03,17:00:00,29,1,Sunday,0,0
1820,2024-03-03,18:00:00,30,0,Sunday,0,0
1821,2024-03-03,19:00:00,29,0,Sunday,0,0
1822,2024-03-03,20:00:00,28,0,Sunday,0,0
1823,2024-03-03,21:00:00,28,0,Sunday,0,0
1824,2024-03-03,22:00:00,28,0,Sunday,0,0
1825,2024-03-04,09:00:00,29,0,Monday,0,0
1826,2024-03-04,10:00:00,31,0,Monday,0,0
1827,2024-03-04,11:00:00,31,0,Monday,0,0
1828,2024-03-04,12:00:00,31,0,Monday,0,0
1829,2024-03-04,13:00:00,33,0,Monday,0,0
1830,2024-03-04,14:00:00,32,0,Monday,0,0
1831,2024-03-04,15:00:00,32,0,Monday,0,0
1832,2024-03-04,16:00:00,32,0,Monday,0,0
1833,2024-03-04,17:00:00,31,0,Monday,0,0
1834,2024-03-04,18:00:00,30,0,Monday,0,0
1835,2024-03-04,19:00:00,29,1,Monday,0,0
1836,2024-03-04,20:00:00,29,0,Monday,0,0
1837,2024-03-04,21:00:00,29,0,Monday,0,0
1838,2024-03-04,22:00:00,27,0,Monday,0,0
1839,2024-03-05,09:00:00,28,0,Tuesday,0,0
1840,2024-03-05,10:00:00,29,0,Tuesday,0,0
1841,2024-03-05,11:00:00,32,0,Tuesday,0,0
1842,2024-03-05,12:00:00,32,0,Tuesday,0,0
1843,2024-03-05,13:00:00,32,0,Tuesday,0,0
1844,2024-03-05,14:00:00,28,1,Tuesday,0,0
1845,2024-03-05,14:07:00,26,0,Tuesday,0,0
1846,2024-03-05,15:00:00,26,0,Tuesday,0,0
1847,2024-03-05,15:26:00,26,0,Tuesday,0,0
1848,2024-03-05,16:00:00,26,0,Tuesday,0,0
1849,2024-03-05,16:25:00,26,1,Tuesday,0,0
1850,2024-03-05,17:00:00,26,1,Tuesday,0,0
1851,2024-03-05,18:00:00,26,0,Tuesday,0,0
1852,2024-03-05,19:00:00,27,0,Tuesday,0,0
1853,2024-03-05,20:00:00,26,0,Tuesday,0,0
1854,2024-03-05,21:00:00,26,1,Tuesday,0,0
1855,2024-03-05,22:00:00,25,1,Tuesday,0,0
1856,2024-03-06,09:00:00,27,0,Wednesday,0,0
1857,2024-03-06,10:00:00,30,0,Wednesday,0,0
1858,2024-03-06,11:00:00,32,0,Wednesday,0,0
1859,2024-03-06,12:00:00,33,0,Wednesday,0,0
1860,2024-03-06,13:00:00,31,0,Wednesday,0,0
1861,2024-03-06,14:00:00,32,0,Wednesday,0,0
1862,2024-03-06,15:00:00,30,0,Wednesday,0,0
1863,2024-03-06,15:25:00,27,0,Wednesday,0,0
1864,2024-03-06,16:00:00,27,0,Wednesday,0,0
1865,2024-03-06,17:00:00,28,0,Wednesday,0,0
1866,2024-03-06,18:00:00,28,0,Wednesday,0,0
1867,2024-03-06,19:00:00,28,0,Wednesday,0,0
1868,2024-03-06,20:00:00,28,0,Wednesday,0,0
1869,2024-03-06,21:00:00,27,0,Wednesday,0,0
1870,2024-03-06,22:00:00,27,0,Wednesday,0,0
1871,2024-03-07,09:00:00,30,0,Thursday,0,0
1872,2024-03-07,10:00:00,30,0,Thursday,0,0
1873,2024-03-07,11:00:00,31,0,Thursday,0,0
1874,2024-03-07,12:00:00,33,0,Thursday,0,0
1875,2024-03-07,13:00:00,34,0,Thursday,0,0
1876,2024-03-07,14:00:00,34,0,Thursday,0,0
1877,2024-03-07,14:20:00,31,0,Thursday,0,0
1878,2024-03-07,15:00:00,28,0,Thursday,0,0
1879,2024-03-07,15:30:00,32,0,Thursday,0,0
1880,2024-03-07,16:00:00,32,0,Thursday,0,0
1881,2024-03-07,17:00:00,28,0,Thursday,0,0
1882,2024-03-07,17:10:00,26,0,Thursday,0,0
1883,2024-03-07,18:00:00,26,1,Thursday,0,0
1884,2024-03-07,18:35:00,26,0,Thursday,0,0
1885,2024-03-07,19:00:00,26,1,Thursday,0,0
1886,2024-03-07,20:00:00,26,1,Thursday,0,0
1887,2024-03-07,21:00:00,26,0,Thursday,0,0
