,datetime,Date,Time,Temp,rain,Day of the Week,School Holiday,Public Holiday,Weekend,type_of_day
109,2024-04-01 11:49:00,2024-04-01,11:49:00,30,0,Monday,0,0,0,4
110,2024-04-01 11:50:00,2024-04-01,11:50:00,30,0,Monday,0,0,0,4
111,2024-04-01 11:51:00,2024-04-01,11:51:00,30,0,Monday,0,0,0,4
112,2024-04-01 11:52:00,2024-04-01,11:52:00,30,0,Monday,0,0,0,4
113,2024-04-01 11:53:00,2024-04-01,11:53:00,30,0,Monday,0,0,0,4
114,2024-04-01 11:54:00,2024-04-01,11:54:00,30,0,Monday,0,0,0,4
115,2024-04-01 11:55:00,2024-04-01,11:55:00,30,0,Monday,0,0,0,4
116,2024-04-01 11:56:00,2024-04-01,11:56:00,30,0,Monday,0,0,0,4
117,2024-04-01 11:57:00,2024-04-01,11:57:00,30,0,Monday,0,0,0,4
118,2024-04-01 11:58:00,2024-04-01,11:58:00,30,0,Monday,0,0,0,4
119,2024-04-01 11:59:00,2024-04-01,11:59:00,30,0,Monday,0,0,0,4
120,2024-04-01 12:00:00,2024-04-01,12:00:00,30,0,Monday,0,0,0,4
121,2024-04-01 12:01:00,2024-04-01,12:01:00,30,0,Monday,0,0,0,4
122,2024-04-01 12:02:00,2024-04-01,12:02:00,30,0,Monday,0,0,0,4
123,2024-04-01 12:03:00,2024-04-01,12:03:00,30,0,Monday,0,0,0,4
124,2024-04-01 12:04:00,2024-04-01,12:04:00,30,0,Monday,0,0,0,4
125,2024-04-01 12:05:00,2024-04-01,12:05:00,30,0,Monday,0,0,0,4
126,2024-04-01 12:06:00,2024-04-01,12:06:00,30,0,Monday,0,0,0,4
127,2024-04-01 12:07:00,2024-04-01,12:07:00,30,0,Monday,0,0,0,4
128,2024-04-01 12:08:00,2024-04-01,12:08:00,30,0,Monday,0,0,0,4
129,2024-04-01 12:09:00,2024-04-01,12:09:00,30,0,Monday,0,0,0,4
130,2024-04-01 12:10:00,2024-04-01,12:10:00,30,0,Monday,0,0,0,4
131,2024-04-01 12:11:00,2024-04-01,12:11:00,30,0,Monday,0,0,0,4
132,2024-04-01 12:12:00,2024-04-01,12:12:00,30,0,Monday,0,0,0,4
133,2024-04-01 12:13:00,2024-04-01,12:13:00,30,0,Monday,0,0,0,4
134,2024-04-01 12:14:00,2024-04-01,12:14:00,30,0,Monday,0,0,0,4
135,2024-04-01 12:15:00,2024-04-01,12:15:00,30,0,Monday,0,0,0,4
136,2024-04-01 12:16:00,2024-04-01,12:16:00,30,0,Monday,0,0,0,4
137,2024-04-01 12:17:00,2024-04-01,12:17:00,30,0,Monday,0,0,0,4
138,2024-04-01 12:18:00,2024-04-01,12:18:00,30,0,Monday,0,0,0,4
139,2024-04-01 12:19:00,2024-04-01,12:19:00,30,0,Monday,0,0,0,4
140,2024-04-01 12:20:00,2024-04-01,12:20:00,30,0,Monday,0,0,0,4
141,2024-04-01 12:21:00,2024-04-01,12:21:00,30,0,Monday,0,0,0,4
142,2024-04-01 12:22:00,2024-04-01,12:22:00,30,0,Monday,0,0,0,4
143,2024-04-01 12:23:00,2024-04-01,12:23:00,30,0,Monday,0,0,0,4
144,2024-04-01 12:24:00,2024-04-01,12:24:00,30,0,Monday,0,0,0,4
145,2024-04-01 12:25:00,2024-04-01,12:25:00,30,0,Monday,0,0,0,4
146,2024-04-01 12:26:00,2024-04-01,12:26:00,30,0,Monday,0,0,0,4
147,2024-04-01 12:27:00,2024-04-01,12:27:00,30,0,Monday,0,0,0,4
148,2024-04-01 12:28:00,2024-04-01,12:28:00,30,0,Monday,0,0,0,4
149,2024-04-01 12:29:00,2024-04-01,12:29:00,30,0,Monday,0,0,0,4
150,2024-04-01 12:30:00,2024-04-01,12:30:00,30,0,Monday,0,0,0,4
151,2024-04-01 12:31:00,2024-04-01,12:31:00,30,0,Monday,0,0,0,4
152,2024-04-01 12:32:00,2024-04-01,12:32:00,30,0,Monday,0,0,0,4
153,2024-04-01 12:33:00,2024-04-01,12:33:00,30,0,Monday,0,0,0,4
154,2024-04-01 12:34:00,2024-04-01,12:34:00,30,0,Monday,0,0,0,4
155,2024-04-01 12:35:00,2024-04-01,12:35:00,30,0,Monday,0,0,0,4
156,2024-04-01 12:36:00,2024-04-01,12:36:00,30,0,Monday,0,0,0,4
157,2024-04-01 12:37:00,2024-04-01,12:37:00,30,0,Monday,0,0,0,4
158,2024-04-01 12:38:00,2024-04-01,12:38:00,30,0,Monday,0,0,0,4
159,2024-04-01 12:39:00,2024-04-01,12:39:00,30,0,Monday,0,0,0,4
160,2024-04-01 12:40:00,2024-04-01,12:40:00,30,0,Monday,0,0,0,4
161,2024-04-01 12:41:00,2024-04-01,12:41:00,30,0,Monday,0,0,0,4
162,2024-04-01 12:42:00,2024-04-01,12:42:00,30,0,Monday,0,0,0,4
163,2024-04-01 12:43:00,2024-04-01,12:43:00,30,0,Monday,0,0,0,4
164,2024-04-01 12:44:00,2024-04-01,12:44:00,30,0,Monday,0,0,0,4
165,2024-04-01 12:45:00,2024-04-01,12:45:00,30,0,Monday,0,0,0,4
166,2024-04-01 12:46:00,2024-04-01,12:46:00,30,0,Monday,0,0,0,4
167,2024-04-01 12:47:00,2024-04-01,12:47:00,30,0,Monday,0,0,0,4
168,2024-04-01 12:48:00,2024-04-01,12:48:00,30,0,Monday,0,0,0,4
169,2024-04-01 12:49:00,2024-04-01,12:49:00,30,0,Monday,0,0,0,4
170,2024-04-01 12:50:00,2024-04-01,12:50:00,30,0,Monday,0,0,0,4
171,2024-04-01 12:51:00,2024-04-01,12:51:00,30,0,Monday,0,0,0,4
172,2024-04-01 12:52:00,2024-04-01,12:52:00,30,0,Monday,0,0,0,4
173,2024-04-01 12:53:00,2024-04-01,12:53:00,30,0,Monday,0,0,0,4
174,2024-04-01 12:54:00,2024-04-01,12:54:00,30,0,Monday,0,0,0,4
175,2024-04-01 12:55:00,2024-04-01,12:55:00,30,0,Monday,0,0,0,4
176,2024-04-01 12:56:00,2024-04-01,12:56:00,30,0,Monday,0,0,0,4
177,2024-04-01 12:57:00,2024-04-01,12:57:00,30,0,Monday,0,0,0,4
178,2024-04-01 12:58:00,2024-04-01,12:58:00,30,0,Monday,0,0,0,4
179,2024-04-01 12:59:00,2024-04-01,12:59:00,30,0,Monday,0,0,0,4
180,2024-04-01 13:00:00,2024-04-01,13:00:00,30,0,Monday,0,0,0,4
181,2024-04-01 13:01:00,2024-04-01,13:01:00,30,0,Monday,0,0,0,4
182,2024-04-01 13:02:00,2024-04-01,13:02:00,30,0,Monday,0,0,0,4
183,2024-04-01 13:03:00,2024-04-01,13:03:00,30,0,Monday,0,0,0,4
184,2024-04-01 13:04:00,2024-04-01,13:04:00,30,0,Monday,0,0,0,4
185,2024-04-01 13:05:00,2024-04-01,13:05:00,30,0,Monday,0,0,0,4
186,2024-04-01 13:06:00,2024-04-01,13:06:00,30,0,Monday,0,0,0,4
187,2024-04-01 13:07:00,2024-04-01,13:07:00,30,0,Monday,0,0,0,4
188,2024-04-01 13:08:00,2024-04-01,13:08:00,30,0,Monday,0,0,0,4
189,2024-04-01 13:09:00,2024-04-01,13:09:00,30,0,Monday,0,0,0,4
190,2024-04-01 13:10:00,2024-04-01,13:10:00,30,0,Monday,0,0,0,4
191,2024-04-01 13:11:00,2024-04-01,13:11:00,30,0,Monday,0,0,0,4
192,2024-04-01 13:12:00,2024-04-01,13:12:00,30,0,Monday,0,0,0,4
193,2024-04-01 13:13:00,2024-04-01,13:13:00,30,0,Monday,0,0,0,4
194,2024-04-01 13:14:00,2024-04-01,13:14:00,30,0,Monday,0,0,0,4
195,2024-04-01 13:15:00,2024-04-01,13:15:00,30,0,Monday,0,0,0,4
196,2024-04-01 13:16:00,2024-04-01,13:16:00,30,0,Monday,0,0,0,4
197,2024-04-01 13:17:00,2024-04-01,13:17:00,30,0,Monday,0,0,0,4
198,2024-04-01 13:18:00,2024-04-01,13:18:00,30,0,Monday,0,0,0,4
199,2024-04-01 13:19:00,2024-04-01,13:19:00,30,0,Monday,0,0,0,4
200,2024-04-01 13:20:00,2024-04-01,13:20:00,30,0,Monday,0,0,0,4
201,2024-04-01 13:21:00,2024-04-01,13:21:00,30,0,Monday,0,0,0,4
202,2024-04-01 13:22:00,2024-04-01,13:22:00,30,0,Monday,0,0,0,4
203,2024-04-01 13:23:00,2024-04-01,13:23:00,30,0,Monday,0,0,0,4
204,2024-04-01 13:24:00,2024-04-01,13:24:00,30,0,Monday,0,0,0,4
205,2024-04-01 13:25:00,2024-04-01,13:25:00,30,0,Monday,0,0,0,4
206,2024-04-01 13:26:00,2024-04-01,13:26:00,30,0,Monday,0,0,0,4
207,2024-04-01 13:27:00,2024-04-01,13:27:00,30,0,Monday,0,0,0,4
208,2024-04-01 13:28:00,2024-04-01,13:28:00,30,0,Monday,0,0,0,4
209,2024-04-01 13:29:00,2024-04-01,13:29:00,30,0,Monday,0,0,0,4
210,2024-04-01 13:30:00,2024-04-01,13:30:00,30,0,Monday,0,0,0,4
211,2024-04-01 13:31:00,2024-04-01,13:31:00,30,0,Monday,0,0,0,4
212,2024-04-01 13:32:00,2024-04-01,13:32:00,30,0,Monday,0,0,0,4
213,2024-04-01 13:33:00,2024-04-01,13:33:00,30,0,Monday,0,0,0,4
214,2024-04-01 13:34:00,2024-04-01,13:34:00,30,0,Monday,0,0,0,4
215,2024-04-01 13:35:00,2024-04-01,13:35:00,30,0,Monday,0,0,0,4
216,2024-04-01 13:36:00,2024-04-01,13:36:00,30,0,Monday,0,0,0,4
217,2024-04-01 13:37:00,2024-04-01,13:37:00,30,0,Monday,0,0,0,4
218,2024-04-01 13:38:00,2024-04-01,13:38:00,30,0,Monday,0,0,0,4
219,2024-04-01 13:39:00,2024-04-01,13:39:00,30,0,Monday,0,0,0,4
220,2024-04-01 13:40:00,2024-04-01,13:40:00,30,0,Monday,0,0,0,4
221,2024-04-01 13:41:00,2024-04-01,13:41:00,30,0,Monday,0,0,0,4
222,2024-04-01 13:42:00,2024-04-01,13:42:00,30,0,Monday,0,0,0,4
223,2024-04-01 13:43:00,2024-04-01,13:43:00,30,0,Monday,0,0,0,4
224,2024-04-01 13:44:00,2024-04-01,13:44:00,30,0,Monday,0,0,0,4
225,2024-04-01 13:45:00,2024-04-01,13:45:00,30,0,Monday,0,0,0,4
226,2024-04-01 13:46:00,2024-04-01,13:46:00,30,0,Monday,0,0,0,4
227,2024-04-01 13:47:00,2024-04-01,13:47:00,30,0,Monday,0,0,0,4
228,2024-04-01 13:48:00,2024-04-01,13:48:00,30,0,Monday,0,0,0,4
229,2024-04-01 13:49:00,2024-04-01,13:49:00,30,0,Monday,0,0,0,4
230,2024-04-01 13:50:00,2024-04-01,13:50:00,30,0,Monday,0,0,0,4
231,2024-04-01 13:51:00,2024-04-01,13:51:00,30,0,Monday,0,0,0,4
232,2024-04-01 13:52:00,2024-04-01,13:52:00,30,0,Monday,0,0,0,4
233,2024-04-01 13:53:00,2024-04-01,13:53:00,30,0,Monday,0,0,0,4
234,2024-04-01 13:54:00,2024-04-01,13:54:00,30,0,Monday,0,0,0,4
235,2024-04-01 13:55:00,2024-04-01,13:55:00,30,0,Monday,0,0,0,4
236,2024-04-01 13:56:00,2024-04-01,13:56:00,30,0,Monday,0,0,0,4
237,2024-04-01 13:57:00,2024-04-01,13:57:00,30,0,Monday,0,0,0,4
238,2024-04-01 13:58:00,2024-04-01,13:58:00,30,0,Monday,0,0,0,4
239,2024-04-01 13:59:00,2024-04-01,13:59:00,30,0,Monday,0,0,0,4
240,2024-04-01 14:00:00,2024-04-01,14:00:00,30,0,Monday,0,0,0,4
241,2024-04-01 14:01:00,2024-04-01,14:01:00,30,0,Monday,0,0,0,4
242,2024-04-01 14:02:00,2024-04-01,14:02:00,30,0,Monday,0,0,0,4
243,2024-04-01 14:03:00,2024-04-01,14:03:00,30,0,Monday,0,0,0,4
244,2024-04-01 14:04:00,2024-04-01,14:04:00,30,0,Monday,0,0,0,4
245,2024-04-01 14:05:00,2024-04-01,14:05:00,30,0,Monday,0,0,0,4
246,2024-04-01 14:06:00,2024-04-01,14:06:00,30,0,Monday,0,0,0,4
247,2024-04-01 14:07:00,2024-04-01,14:07:00,30,0,Monday,0,0,0,4
248,2024-04-01 14:08:00,2024-04-01,14:08:00,30,0,Monday,0,0,0,4
249,2024-04-01 14:09:00,2024-04-01,14:09:00,30,0,Monday,0,0,0,4
250,2024-04-01 14:10:00,2024-04-01,14:10:00,30,0,Monday,0,0,0,4
251,2024-04-01 14:11:00,2024-04-01,14:11:00,30,0,Monday,0,0,0,4
252,2024-04-01 14:12:00,2024-04-01,14:12:00,30,0,Monday,0,0,0,4
253,2024-04-01 14:13:00,2024-04-01,14:13:00,30,0,Monday,0,0,0,4
254,2024-04-01 14:14:00,2024-04-01,14:14:00,30,0,Monday,0,0,0,4
255,2024-04-01 14:15:00,2024-04-01,14:15:00,30,0,Monday,0,0,0,4
256,2024-04-01 14:16:00,2024-04-01,14:16:00,30,0,Monday,0,0,0,4
257,2024-04-01 14:17:00,2024-04-01,14:17:00,30,0,Monday,0,0,0,4
258,2024-04-01 14:18:00,2024-04-01,14:18:00,30,0,Monday,0,0,0,4
259,2024-04-01 14:19:00,2024-04-01,14:19:00,30,0,Monday,0,0,0,4
260,2024-04-01 14:20:00,2024-04-01,14:20:00,30,0,Monday,0,0,0,4
261,2024-04-01 14:21:00,2024-04-01,14:21:00,30,0,Monday,0,0,0,4
262,2024-04-01 14:22:00,2024-04-01,14:22:00,30,0,Monday,0,0,0,4
263,2024-04-01 14:23:00,2024-04-01,14:23:00,30,0,Monday,0,0,0,4
264,2024-04-01 14:24:00,2024-04-01,14:24:00,30,0,Monday,0,0,0,4
265,2024-04-01 14:25:00,2024-04-01,14:25:00,30,0,Monday,0,0,0,4
266,2024-04-01 14:26:00,2024-04-01,14:26:00,30,0,Monday,0,0,0,4
267,2024-04-01 14:27:00,2024-04-01,14:27:00,30,0,Monday,0,0,0,4
268,2024-04-01 14:28:00,2024-04-01,14:28:00,30,0,Monday,0,0,0,4
269,2024-04-01 14:29:00,2024-04-01,14:29:00,30,0,Monday,0,0,0,4
270,2024-04-01 14:30:00,2024-04-01,14:30:00,30,0,Monday,0,0,0,4
271,2024-04-01 14:31:00,2024-04-01,14:31:00,30,0,Monday,0,0,0,4
272,2024-04-01 14:32:00,2024-04-01,14:32:00,30,0,Monday,0,0,0,4
273,2024-04-01 14:33:00,2024-04-01,14:33:00,30,0,Monday,0,0,0,4
274,2024-04-01 14:34:00,2024-04-01,14:34:00,30,0,Monday,0,0,0,4
275,2024-04-01 14:35:00,2024-04-01,14:35:00,30,0,Monday,0,0,0,4
276,2024-04-01 14:36:00,2024-04-01,14:36:00,30,0,Monday,0,0,0,4
277,2024-04-01 14:37:00,2024-04-01,14:37:00,30,0,Monday,0,0,0,4
278,2024-04-01 14:38:00,2024-04-01,14:38:00,30,0,Monday,0,0,0,4
279,2024-04-01 14:39:00,2024-04-01,14:39:00,30,0,Monday,0,0,0,4
280,2024-04-01 14:40:00,2024-04-01,14:40:00,30,0,Monday,0,0,0,4
281,2024-04-01 14:41:00,2024-04-01,14:41:00,30,0,Monday,0,0,0,4
282,2024-04-01 14:42:00,2024-04-01,14:42:00,30,0,Monday,0,0,0,4
283,2024-04-01 14:43:00,2024-04-01,14:43:00,30,0,Monday,0,0,0,4
284,2024-04-01 14:44:00,2024-04-01,14:44:00,30,0,Monday,0,0,0,4
285,2024-04-01 14:45:00,2024-04-01,14:45:00,30,0,Monday,0,0,0,4
286,2024-04-01 14:46:00,2024-04-01,14:46:00,30,0,Monday,0,0,0,4
287,2024-04-01 14:47:00,2024-04-01,14:47:00,30,0,Monday,0,0,0,4
288,2024-04-01 14:48:00,2024-04-01,14:48:00,30,0,Monday,0,0,0,4
289,2024-04-01 14:49:00,2024-04-01,14:49:00,30,0,Monday,0,0,0,4
290,2024-04-01 14:50:00,2024-04-01,14:50:00,30,0,Monday,0,0,0,4
291,2024-04-01 14:51:00,2024-04-01,14:51:00,30,0,Monday,0,0,0,4
292,2024-04-01 14:52:00,2024-04-01,14:52:00,30,0,Monday,0,0,0,4
293,2024-04-01 14:53:00,2024-04-01,14:53:00,30,0,Monday,0,0,0,4
294,2024-04-01 14:54:00,2024-04-01,14:54:00,30,0,Monday,0,0,0,4
295,2024-04-01 14:55:00,2024-04-01,14:55:00,30,0,Monday,0,0,0,4
296,2024-04-01 14:56:00,2024-04-01,14:56:00,30,0,Monday,0,0,0,4
297,2024-04-01 14:57:00,2024-04-01,14:57:00,30,0,Monday,0,0,0,4
298,2024-04-01 14:58:00,2024-04-01,14:58:00,30,0,Monday,0,0,0,4
299,2024-04-01 14:59:00,2024-04-01,14:59:00,30,0,Monday,0,0,0,4
300,2024-04-01 15:00:00,2024-04-01,15:00:00,30,0,Monday,0,0,0,4
301,2024-04-01 15:01:00,2024-04-01,15:01:00,30,0,Monday,0,0,0,4
302,2024-04-01 15:02:00,2024-04-01,15:02:00,30,0,Monday,0,0,0,4
303,2024-04-01 15:03:00,2024-04-01,15:03:00,30,0,Monday,0,0,0,4
304,2024-04-01 15:04:00,2024-04-01,15:04:00,30,0,Monday,0,0,0,4
305,2024-04-01 15:05:00,2024-04-01,15:05:00,30,0,Monday,0,0,0,4
306,2024-04-01 15:06:00,2024-04-01,15:06:00,30,0,Monday,0,0,0,4
307,2024-04-01 15:07:00,2024-04-01,15:07:00,30,0,Monday,0,0,0,4
308,2024-04-01 15:08:00,2024-04-01,15:08:00,30,0,Monday,0,0,0,4
309,2024-04-01 15:09:00,2024-04-01,15:09:00,30,0,Monday,0,0,0,4
310,2024-04-01 15:10:00,2024-04-01,15:10:00,30,0,Monday,0,0,0,4
311,2024-04-01 15:11:00,2024-04-01,15:11:00,30,0,Monday,0,0,0,4
312,2024-04-01 15:12:00,2024-04-01,15:12:00,30,0,Monday,0,0,0,4
313,2024-04-01 15:13:00,2024-04-01,15:13:00,30,0,Monday,0,0,0,4
314,2024-04-01 15:14:00,2024-04-01,15:14:00,30,0,Monday,0,0,0,4
