,datetime,Date,Time,Temp,rain,Day of the Week,School Holiday,Public Holiday,Weekend,type_of_day
310,2024-08-09 15:10:00,2024-08-09,15:10:00,29,1,Friday,0,1,0,3
311,2024-08-09 15:11:00,2024-08-09,15:11:00,29,1,Friday,0,1,0,3
312,2024-08-09 15:12:00,2024-08-09,15:12:00,29,1,Friday,0,1,0,3
313,2024-08-09 15:13:00,2024-08-09,15:13:00,29,1,Friday,0,1,0,3
314,2024-08-09 15:14:00,2024-08-09,15:14:00,29,1,Friday,0,1,0,3
315,2024-08-09 15:15:00,2024-08-09,15:15:00,29,1,Friday,0,1,0,3
316,2024-08-09 15:16:00,2024-08-09,15:16:00,29,1,Friday,0,1,0,3
317,2024-08-09 15:17:00,2024-08-09,15:17:00,29,1,Friday,0,1,0,3
318,2024-08-09 15:18:00,2024-08-09,15:18:00,29,1,Friday,0,1,0,3
319,2024-08-09 15:19:00,2024-08-09,15:19:00,29,1,Friday,0,1,0,3
320,2024-08-09 15:20:00,2024-08-09,15:20:00,29,1,Friday,0,1,0,3
321,2024-08-09 15:21:00,2024-08-09,15:21:00,29,1,Friday,0,1,0,3
322,2024-08-09 15:22:00,2024-08-09,15:22:00,29,1,Friday,0,1,0,3
323,2024-08-09 15:23:00,2024-08-09,15:23:00,29,1,Friday,0,1,0,3
324,2024-08-09 15:24:00,2024-08-09,15:24:00,29,1,Friday,0,1,0,3
325,2024-08-09 15:25:00,2024-08-09,15:25:00,29,1,Friday,0,1,0,3
326,2024-08-09 15:26:00,2024-08-09,15:26:00,29,1,Friday,0,1,0,3
327,2024-08-09 15:27:00,2024-08-09,15:27:00,29,1,Friday,0,1,0,3
328,2024-08-09 15:28:00,2024-08-09,15:28:00,29,1,Friday,0,1,0,3
329,2024-08-09 15:29:00,2024-08-09,15:29:00,29,1,Friday,0,1,0,3
330,2024-08-09 15:30:00,2024-08-09,15:30:00,29,1,Friday,0,1,0,3
331,2024-08-09 15:31:00,2024-08-09,15:31:00,29,1,Friday,0,1,0,3
332,2024-08-09 15:32:00,2024-08-09,15:32:00,29,1,Friday,0,1,0,3
333,2024-08-09 15:33:00,2024-08-09,15:33:00,29,1,Friday,0,1,0,3
334,2024-08-09 15:34:00,2024-08-09,15:34:00,29,1,Friday,0,1,0,3
335,2024-08-09 15:35:00,2024-08-09,15:35:00,29,1,Friday,0,1,0,3
336,2024-08-09 15:36:00,2024-08-09,15:36:00,29,1,Friday,0,1,0,3
337,2024-08-09 15:37:00,2024-08-09,15:37:00,29,1,Friday,0,1,0,3
338,2024-08-09 15:38:00,2024-08-09,15:38:00,29,1,Friday,0,1,0,3
339,2024-08-09 15:39:00,2024-08-09,15:39:00,29,1,Friday,0,1,0,3
340,2024-08-09 15:40:00,2024-08-09,15:40:00,29,1,Friday,0,1,0,3
341,2024-08-09 15:41:00,2024-08-09,15:41:00,29,1,Friday,0,1,0,3
342,2024-08-09 15:42:00,2024-08-09,15:42:00,29,1,Friday,0,1,0,3
343,2024-08-09 15:43:00,2024-08-09,15:43:00,29,1,Friday,0,1,0,3
344,2024-08-09 15:44:00,2024-08-09,15:44:00,29,1,Friday,0,1,0,3
345,2024-08-09 15:45:00,2024-08-09,15:45:00,29,1,Friday,0,1,0,3
346,2024-08-09 15:46:00,2024-08-09,15:46:00,29,1,Friday,0,1,0,3
347,2024-08-09 15:47:00,2024-08-09,15:47:00,29,1,Friday,0,1,0,3
348,2024-08-09 15:48:00,2024-08-09,15:48:00,29,1,Friday,0,1,0,3
349,2024-08-09 15:49:00,2024-08-09,15:49:00,29,1,Friday,0,1,0,3
350,2024-08-09 15:50:00,2024-08-09,15:50:00,29,1,Friday,0,1,0,3
351,2024-08-09 15:51:00,2024-08-09,15:51:00,29,1,Friday,0,1,0,3
352,2024-08-09 15:52:00,2024-08-09,15:52:00,29,1,Friday,0,1,0,3
353,2024-08-09 15:53:00,2024-08-09,15:53:00,29,1,Friday,0,1,0,3
354,2024-08-09 15:54:00,2024-08-09,15:54:00,29,1,Friday,0,1,0,3
355,2024-08-09 15:55:00,2024-08-09,15:55:00,29,1,Friday,0,1,0,3
356,2024-08-09 15:56:00,2024-08-09,15:56:00,29,1,Friday,0,1,0,3
357,2024-08-09 15:57:00,2024-08-09,15:57:00,29,1,Friday,0,1,0,3
358,2024-08-09 15:58:00,2024-08-09,15:58:00,29,1,Friday,0,1,0,3
359,2024-08-09 15:59:00,2024-08-09,15:59:00,29,1,Friday,0,1,0,3
360,2024-08-09 16:00:00,2024-08-09,16:00:00,29,1,Friday,0,1,0,3
361,2024-08-09 16:01:00,2024-08-09,16:01:00,29,1,Friday,0,1,0,3
362,2024-08-09 16:02:00,2024-08-09,16:02:00,29,1,Friday,0,1,0,3
363,2024-08-09 16:03:00,2024-08-09,16:03:00,29,1,Friday,0,1,0,3
364,2024-08-09 16:04:00,2024-08-09,16:04:00,29,1,Friday,0,1,0,3
365,2024-08-09 16:05:00,2024-08-09,16:05:00,29,1,Friday,0,1,0,3
366,2024-08-09 16:06:00,2024-08-09,16:06:00,29,1,Friday,0,1,0,3
367,2024-08-09 16:07:00,2024-08-09,16:07:00,29,1,Friday,0,1,0,3
368,2024-08-09 16:08:00,2024-08-09,16:08:00,29,1,Friday,0,1,0,3
369,2024-08-09 16:09:00,2024-08-09,16:09:00,29,1,Friday,0,1,0,3
370,2024-08-09 16:10:00,2024-08-09,16:10:00,29,1,Friday,0,1,0,3
371,2024-08-09 16:11:00,2024-08-09,16:11:00,29,1,Friday,0,1,0,3
372,2024-08-09 16:12:00,2024-08-09,16:12:00,29,1,Friday,0,1,0,3
373,2024-08-09 16:13:00,2024-08-09,16:13:00,29,1,Friday,0,1,0,3
374,2024-08-09 16:14:00,2024-08-09,16:14:00,29,1,Friday,0,1,0,3
375,2024-08-09 16:15:00,2024-08-09,16:15:00,29,1,Friday,0,1,0,3
376,2024-08-09 16:16:00,2024-08-09,16:16:00,29,1,Friday,0,1,0,3
377,2024-08-09 16:17:00,2024-08-09,16:17:00,29,1,Friday,0,1,0,3
378,2024-08-09 16:18:00,2024-08-09,16:18:00,29,1,Friday,0,1,0,3
379,2024-08-09 16:19:00,2024-08-09,16:19:00,29,1,Friday,0,1,0,3
380,2024-08-09 16:20:00,2024-08-09,16:20:00,29,1,Friday,0,1,0,3
381,2024-08-09 16:21:00,2024-08-09,16:21:00,29,1,Friday,0,1,0,3
382,2024-08-09 16:22:00,2024-08-09,16:22:00,29,1,Friday,0,1,0,3
383,2024-08-09 16:23:00,2024-08-09,16:23:00,29,1,Friday,0,1,0,3
384,2024-08-09 16:24:00,2024-08-09,16:24:00,29,1,Friday,0,1,0,3
385,2024-08-09 16:25:00,2024-08-09,16:25:00,29,1,Friday,0,1,0,3
386,2024-08-09 16:26:00,2024-08-09,16:26:00,29,1,Friday,0,1,0,3
387,2024-08-09 16:27:00,2024-08-09,16:27:00,29,1,Friday,0,1,0,3
388,2024-08-09 16:28:00,2024-08-09,16:28:00,29,1,Friday,0,1,0,3
389,2024-08-09 16:29:00,2024-08-09,16:29:00,29,1,Friday,0,1,0,3
390,2024-08-09 16:30:00,2024-08-09,16:30:00,29,1,Friday,0,1,0,3
391,2024-08-09 16:31:00,2024-08-09,16:31:00,29,1,Friday,0,1,0,3
392,2024-08-09 16:32:00,2024-08-09,16:32:00,29,1,Friday,0,1,0,3
393,2024-08-09 16:33:00,2024-08-09,16:33:00,29,1,Friday,0,1,0,3
394,2024-08-09 16:34:00,2024-08-09,16:34:00,29,1,Friday,0,1,0,3
395,2024-08-09 16:35:00,2024-08-09,16:35:00,29,1,Friday,0,1,0,3
396,2024-08-09 16:36:00,2024-08-09,16:36:00,29,1,Friday,0,1,0,3
397,2024-08-09 16:37:00,2024-08-09,16:37:00,29,1,Friday,0,1,0,3
398,2024-08-09 16:38:00,2024-08-09,16:38:00,29,1,Friday,0,1,0,3
399,2024-08-09 16:39:00,2024-08-09,16:39:00,29,1,Friday,0,1,0,3
400,2024-08-09 16:40:00,2024-08-09,16:40:00,29,1,Friday,0,1,0,3
401,2024-08-09 16:41:00,2024-08-09,16:41:00,29,1,Friday,0,1,0,3
402,2024-08-09 16:42:00,2024-08-09,16:42:00,29,1,Friday,0,1,0,3
403,2024-08-09 16:43:00,2024-08-09,16:43:00,29,1,Friday,0,1,0,3
404,2024-08-09 16:44:00,2024-08-09,16:44:00,29,1,Friday,0,1,0,3
405,2024-08-09 16:45:00,2024-08-09,16:45:00,29,1,Friday,0,1,0,3
406,2024-08-09 16:46:00,2024-08-09,16:46:00,29,1,Friday,0,1,0,3
407,2024-08-09 16:47:00,2024-08-09,16:47:00,29,1,Friday,0,1,0,3
408,2024-08-09 16:48:00,2024-08-09,16:48:00,29,1,Friday,0,1,0,3
409,2024-08-09 16:49:00,2024-08-09,16:49:00,29,1,Friday,0,1,0,3
410,2024-08-09 16:50:00,2024-08-09,16:50:00,29,1,Friday,0,1,0,3
411,2024-08-09 16:51:00,2024-08-09,16:51:00,29,1,Friday,0,1,0,3
412,2024-08-09 16:52:00,2024-08-09,16:52:00,29,1,Friday,0,1,0,3
413,2024-08-09 16:53:00,2024-08-09,16:53:00,29,1,Friday,0,1,0,3
414,2024-08-09 16:54:00,2024-08-09,16:54:00,29,1,Friday,0,1,0,3
415,2024-08-09 16:55:00,2024-08-09,16:55:00,29,1,Friday,0,1,0,3
416,2024-08-09 16:56:00,2024-08-09,16:56:00,29,1,Friday,0,1,0,3
417,2024-08-09 16:57:00,2024-08-09,16:57:00,29,1,Friday,0,1,0,3
418,2024-08-09 16:58:00,2024-08-09,16:58:00,29,1,Friday,0,1,0,3
419,2024-08-09 16:59:00,2024-08-09,16:59:00,29,1,Friday,0,1,0,3
420,2024-08-09 17:00:00,2024-08-09,17:00:00,29,1,Friday,0,1,0,3
421,2024-08-09 17:01:00,2024-08-09,17:01:00,29,1,Friday,0,1,0,3
422,2024-08-09 17:02:00,2024-08-09,17:02:00,29,1,Friday,0,1,0,3
423,2024-08-09 17:03:00,2024-08-09,17:03:00,29,1,Friday,0,1,0,3
424,2024-08-09 17:04:00,2024-08-09,17:04:00,29,1,Friday,0,1,0,3
425,2024-08-09 17:05:00,2024-08-09,17:05:00,29,1,Friday,0,1,0,3
426,2024-08-09 17:06:00,2024-08-09,17:06:00,29,1,Friday,0,1,0,3
427,2024-08-09 17:07:00,2024-08-09,17:07:00,29,1,Friday,0,1,0,3
428,2024-08-09 17:08:00,2024-08-09,17:08:00,29,1,Friday,0,1,0,3
429,2024-08-09 17:09:00,2024-08-09,17:09:00,29,1,Friday,0,1,0,3
430,2024-08-09 17:10:00,2024-08-09,17:10:00,29,1,Friday,0,1,0,3
431,2024-08-09 17:11:00,2024-08-09,17:11:00,29,1,Friday,0,1,0,3
432,2024-08-09 17:12:00,2024-08-09,17:12:00,29,1,Friday,0,1,0,3
433,2024-08-09 17:13:00,2024-08-09,17:13:00,29,1,Friday,0,1,0,3
434,2024-08-09 17:14:00,2024-08-09,17:14:00,29,1,Friday,0,1,0,3
435,2024-08-09 17:15:00,2024-08-09,17:15:00,29,1,Friday,0,1,0,3
436,2024-08-09 17:16:00,2024-08-09,17:16:00,29,1,Friday,0,1,0,3
437,2024-08-09 17:17:00,2024-08-09,17:17:00,29,1,Friday,0,1,0,3
438,2024-08-09 17:18:00,2024-08-09,17:18:00,29,1,Friday,0,1,0,3
439,2024-08-09 17:19:00,2024-08-09,17:19:00,29,1,Friday,0,1,0,3
440,2024-08-09 17:20:00,2024-08-09,17:20:00,29,1,Friday,0,1,0,3
441,2024-08-09 17:21:00,2024-08-09,17:21:00,29,1,Friday,0,1,0,3
442,2024-08-09 17:22:00,2024-08-09,17:22:00,29,1,Friday,0,1,0,3
443,2024-08-09 17:23:00,2024-08-09,17:23:00,29,1,Friday,0,1,0,3
444,2024-08-09 17:24:00,2024-08-09,17:24:00,29,1,Friday,0,1,0,3
445,2024-08-09 17:25:00,2024-08-09,17:25:00,29,1,Friday,0,1,0,3
446,2024-08-09 17:26:00,2024-08-09,17:26:00,29,1,Friday,0,1,0,3
447,2024-08-09 17:27:00,2024-08-09,17:27:00,29,1,Friday,0,1,0,3
448,2024-08-09 17:28:00,2024-08-09,17:28:00,29,1,Friday,0,1,0,3
449,2024-08-09 17:29:00,2024-08-09,17:29:00,29,1,Friday,0,1,0,3
450,2024-08-09 17:30:00,2024-08-09,17:30:00,29,1,Friday,0,1,0,3
451,2024-08-09 17:31:00,2024-08-09,17:31:00,29,1,Friday,0,1,0,3
452,2024-08-09 17:32:00,2024-08-09,17:32:00,29,1,Friday,0,1,0,3
453,2024-08-09 17:33:00,2024-08-09,17:33:00,29,1,Friday,0,1,0,3
454,2024-08-09 17:34:00,2024-08-09,17:34:00,29,1,Friday,0,1,0,3
455,2024-08-09 17:35:00,2024-08-09,17:35:00,29,1,Friday,0,1,0,3
456,2024-08-09 17:36:00,2024-08-09,17:36:00,29,1,Friday,0,1,0,3
457,2024-08-09 17:37:00,2024-08-09,17:37:00,29,1,Friday,0,1,0,3
458,2024-08-09 17:38:00,2024-08-09,17:38:00,29,1,Friday,0,1,0,3
459,2024-08-09 17:39:00,2024-08-09,17:39:00,29,1,Friday,0,1,0,3
460,2024-08-09 17:40:00,2024-08-09,17:40:00,29,1,Friday,0,1,0,3
461,2024-08-09 17:41:00,2024-08-09,17:41:00,29,1,Friday,0,1,0,3
462,2024-08-09 17:42:00,2024-08-09,17:42:00,29,1,Friday,0,1,0,3
463,2024-08-09 17:43:00,2024-08-09,17:43:00,29,1,Friday,0,1,0,3
464,2024-08-09 17:44:00,2024-08-09,17:44:00,29,1,Friday,0,1,0,3
465,2024-08-09 17:45:00,2024-08-09,17:45:00,29,1,Friday,0,1,0,3
466,2024-08-09 17:46:00,2024-08-09,17:46:00,29,1,Friday,0,1,0,3
467,2024-08-09 17:47:00,2024-08-09,17:47:00,29,1,Friday,0,1,0,3
468,2024-08-09 17:48:00,2024-08-09,17:48:00,29,1,Friday,0,1,0,3
469,2024-08-09 17:49:00,2024-08-09,17:49:00,29,1,Friday,0,1,0,3
470,2024-08-09 17:50:00,2024-08-09,17:50:00,29,1,Friday,0,1,0,3
471,2024-08-09 17:51:00,2024-08-09,17:51:00,29,1,Friday,0,1,0,3
472,2024-08-09 17:52:00,2024-08-09,17:52:00,29,1,Friday,0,1,0,3
473,2024-08-09 17:53:00,2024-08-09,17:53:00,29,1,Friday,0,1,0,3
474,2024-08-09 17:54:00,2024-08-09,17:54:00,29,1,Friday,0,1,0,3
475,2024-08-09 17:55:00,2024-08-09,17:55:00,29,1,Friday,0,1,0,3
476,2024-08-09 17:56:00,2024-08-09,17:56:00,29,1,Friday,0,1,0,3
477,2024-08-09 17:57:00,2024-08-09,17:57:00,29,1,Friday,0,1,0,3
478,2024-08-09 17:58:00,2024-08-09,17:58:00,29,1,Friday,0,1,0,3
479,2024-08-09 17:59:00,2024-08-09,17:59:00,29,1,Friday,0,1,0,3
480,2024-08-09 18:00:00,2024-08-09,18:00:00,29,1,Friday,0,1,0,3
481,2024-08-09 18:01:00,2024-08-09,18:01:00,29,1,Friday,0,1,0,3
482,2024-08-09 18:02:00,2024-08-09,18:02:00,29,1,Friday,0,1,0,3
483,2024-08-09 18:03:00,2024-08-09,18:03:00,29,1,Friday,0,1,0,3
484,2024-08-09 18:04:00,2024-08-09,18:04:00,29,1,Friday,0,1,0,3
485,2024-08-09 18:05:00,2024-08-09,18:05:00,29,1,Friday,0,1,0,3
486,2024-08-09 18:06:00,2024-08-09,18:06:00,29,1,Friday,0,1,0,3
487,2024-08-09 18:07:00,2024-08-09,18:07:00,29,1,Friday,0,1,0,3
488,2024-08-09 18:08:00,2024-08-09,18:08:00,29,1,Friday,0,1,0,3
489,2024-08-09 18:09:00,2024-08-09,18:09:00,29,1,Friday,0,1,0,3
490,2024-08-09 18:10:00,2024-08-09,18:10:00,29,1,Friday,0,1,0,3
491,2024-08-09 18:11:00,2024-08-09,18:11:00,29,1,Friday,0,1,0,3
492,2024-08-09 18:12:00,2024-08-09,18:12:00,29,1,Friday,0,1,0,3
493,2024-08-09 18:13:00,2024-08-09,18:13:00,29,1,Friday,0,1,0,3
494,2024-08-09 18:14:00,2024-08-09,18:14:00,29,1,Friday,0,1,0,3
495,2024-08-09 18:15:00,2024-08-09,18:15:00,29,1,Friday,0,1,0,3
496,2024-08-09 18:16:00,2024-08-09,18:16:00,29,1,Friday,0,1,0,3
497,2024-08-09 18:17:00,2024-08-09,18:17:00,29,1,Friday,0,1,0,3
498,2024-08-09 18:18:00,2024-08-09,18:18:00,29,1,Friday,0,1,0,3
499,2024-08-09 18:19:00,2024-08-09,18:19:00,29,1,Friday,0,1,0,3
500,2024-08-09 18:20:00,2024-08-09,18:20:00,29,1,Friday,0,1,0,3
501,2024-08-09 18:21:00,2024-08-09,18:21:00,29,1,Friday,0,1,0,3
502,2024-08-09 18:22:00,2024-08-09,18:22:00,29,1,Friday,0,1,0,3
503,2024-08-09 18:23:00,2024-08-09,18:23:00,29,1,Friday,0,1,0,3
504,2024-08-09 18:24:00,2024-08-09,18:24:00,29,1,Friday,0,1,0,3
505,2024-08-09 18:25:00,2024-08-09,18:25:00,29,1,Friday,0,1,0,3
506,2024-08-09 18:26:00,2024-08-09,18:26:00,29,1,Friday,0,1,0,3
507,2024-08-09 18:27:00,2024-08-09,18:27:00,29,1,Friday,0,1,0,3
508,2024-08-09 18:28:00,2024-08-09,18:28:00,29,1,Friday,0,1,0,3
509,2024-08-09 18:29:00,2024-08-09,18:29:00,29,1,Friday,0,1,0,3
510,2024-08-09 18:30:00,2024-08-09,18:30:00,29,1,Friday,0,1,0,3
511,2024-08-09 18:31:00,2024-08-09,18:31:00,29,1,Friday,0,1,0,3
512,2024-08-09 18:32:00,2024-08-09,18:32:00,29,1,Friday,0,1,0,3
513,2024-08-09 18:33:00,2024-08-09,18:33:00,29,1,Friday,0,1,0,3
514,2024-08-09 18:34:00,2024-08-09,18:34:00,29,1,Friday,0,1,0,3
515,2024-08-09 18:35:00,2024-08-09,18:35:00,29,1,Friday,0,1,0,3
516,2024-08-09 18:36:00,2024-08-09,18:36:00,29,1,Friday,0,1,0,3
517,2024-08-09 18:37:00,2024-08-09,18:37:00,29,1,Friday,0,1,0,3
518,2024-08-09 18:38:00,2024-08-09,18:38:00,29,1,Friday,0,1,0,3
519,2024-08-09 18:39:00,2024-08-09,18:39:00,29,1,Friday,0,1,0,3
520,2024-08-09 18:40:00,2024-08-09,18:40:00,29,1,Friday,0,1,0,3
521,2024-08-09 18:41:00,2024-08-09,18:41:00,29,1,Friday,0,1,0,3
522,2024-08-09 18:42:00,2024-08-09,18:42:00,29,1,Friday,0,1,0,3
523,2024-08-09 18:43:00,2024-08-09,18:43:00,29,1,Friday,0,1,0,3
524,2024-08-09 18:44:00,2024-08-09,18:44:00,29,1,Friday,0,1,0,3
525,2024-08-09 18:45:00,2024-08-09,18:45:00,29,1,Friday,0,1,0,3
526,2024-08-09 18:46:00,2024-08-09,18:46:00,29,1,Friday,0,1,0,3
527,2024-08-09 18:47:00,2024-08-09,18:47:00,29,1,Friday,0,1,0,3
528,2024-08-09 18:48:00,2024-08-09,18:48:00,29,1,Friday,0,1,0,3
529,2024-08-09 18:49:00,2024-08-09,18:49:00,29,1,Friday,0,1,0,3
530,2024-08-09 18:50:00,2024-08-09,18:50:00,29,1,Friday,0,1,0,3
531,2024-08-09 18:51:00,2024-08-09,18:51:00,29,1,Friday,0,1,0,3
532,2024-08-09 18:52:00,2024-08-09,18:52:00,29,1,Friday,0,1,0,3
533,2024-08-09 18:53:00,2024-08-09,18:53:00,29,1,Friday,0,1,0,3
534,2024-08-09 18:54:00,2024-08-09,18:54:00,29,1,Friday,0,1,0,3
535,2024-08-09 18:55:00,2024-08-09,18:55:00,29,1,Friday,0,1,0,3
536,2024-08-09 18:56:00,2024-08-09,18:56:00,29,1,Friday,0,1,0,3
537,2024-08-09 18:57:00,2024-08-09,18:57:00,29,1,Friday,0,1,0,3
538,2024-08-09 18:58:00,2024-08-09,18:58:00,29,1,Friday,0,1,0,3
539,2024-08-09 18:59:00,2024-08-09,18:59:00,29,1,Friday,0,1,0,3
540,2024-08-09 19:00:00,2024-08-09,19:00:00,29,1,Friday,0,1,0,3
541,2024-08-09 19:01:00,2024-08-09,19:01:00,29,1,Friday,0,1,0,3
542,2024-08-09 19:02:00,2024-08-09,19:02:00,29,1,Friday,0,1,0,3
543,2024-08-09 19:03:00,2024-08-09,19:03:00,29,1,Friday,0,1,0,3
544,2024-08-09 19:04:00,2024-08-09,19:04:00,29,1,Friday,0,1,0,3
545,2024-08-09 19:05:00,2024-08-09,19:05:00,29,1,Friday,0,1,0,3
546,2024-08-09 19:06:00,2024-08-09,19:06:00,29,1,Friday,0,1,0,3
547,2024-08-09 19:07:00,2024-08-09,19:07:00,29,1,Friday,0,1,0,3
548,2024-08-09 19:08:00,2024-08-09,19:08:00,29,1,Friday,0,1,0,3
549,2024-08-09 19:09:00,2024-08-09,19:09:00,29,1,Friday,0,1,0,3
550,2024-08-09 19:10:00,2024-08-09,19:10:00,29,1,Friday,0,1,0,3
551,2024-08-09 19:11:00,2024-08-09,19:11:00,29,1,Friday,0,1,0,3
552,2024-08-09 19:12:00,2024-08-09,19:12:00,29,1,Friday,0,1,0,3
553,2024-08-09 19:13:00,2024-08-09,19:13:00,29,1,Friday,0,1,0,3
554,2024-08-09 19:14:00,2024-08-09,19:14:00,29,1,Friday,0,1,0,3
555,2024-08-09 19:15:00,2024-08-09,19:15:00,29,1,Friday,0,1,0,3
556,2024-08-09 19:16:00,2024-08-09,19:16:00,29,1,Friday,0,1,0,3
557,2024-08-09 19:17:00,2024-08-09,19:17:00,29,1,Friday,0,1,0,3
558,2024-08-09 19:18:00,2024-08-09,19:18:00,29,1,Friday,0,1,0,3
559,2024-08-09 19:19:00,2024-08-09,19:19:00,29,1,Friday,0,1,0,3
560,2024-08-09 19:20:00,2024-08-09,19:20:00,29,1,Friday,0,1,0,3
561,2024-08-09 19:21:00,2024-08-09,19:21:00,29,1,Friday,0,1,0,3
562,2024-08-09 19:22:00,2024-08-09,19:22:00,29,1,Friday,0,1,0,3
563,2024-08-09 19:23:00,2024-08-09,19:23:00,29,1,Friday,0,1,0,3
564,2024-08-09 19:24:00,2024-08-09,19:24:00,29,1,Friday,0,1,0,3
565,2024-08-09 19:25:00,2024-08-09,19:25:00,29,1,Friday,0,1,0,3
566,2024-08-09 19:26:00,2024-08-09,19:26:00,29,1,Friday,0,1,0,3
567,2024-08-09 19:27:00,2024-08-09,19:27:00,29,1,Friday,0,1,0,3
568,2024-08-09 19:28:00,2024-08-09,19:28:00,29,1,Friday,0,1,0,3
569,2024-08-09 19:29:00,2024-08-09,19:29:00,29,1,Friday,0,1,0,3
570,2024-08-09 19:30:00,2024-08-09,19:30:00,29,1,Friday,0,1,0,3
571,2024-08-09 19:31:00,2024-08-09,19:31:00,29,1,Friday,0,1,0,3
572,2024-08-09 19:32:00,2024-08-09,19:32:00,29,1,Friday,0,1,0,3
573,2024-08-09 19:33:00,2024-08-09,19:33:00,29,1,Friday,0,1,0,3
574,2024-08-09 19:34:00,2024-08-09,19:34:00,29,1,Friday,0,1,0,3
575,2024-08-09 19:35:00,2024-08-09,19:35:00,29,1,Friday,0,1,0,3
576,2024-08-09 19:36:00,2024-08-09,19:36:00,29,1,Friday,0,1,0,3
577,2024-08-09 19:37:00,2024-08-09,19:37:00,29,1,Friday,0,1,0,3
578,2024-08-09 19:38:00,2024-08-09,19:38:00,29,1,Friday,0,1,0,3
579,2024-08-09 19:39:00,2024-08-09,19:39:00,29,1,Friday,0,1,0,3
580,2024-08-09 19:40:00,2024-08-09,19:40:00,29,1,Friday,0,1,0,3
581,2024-08-09 19:41:00,2024-08-09,19:41:00,29,1,Friday,0,1,0,3
582,2024-08-09 19:42:00,2024-08-09,19:42:00,29,1,Friday,0,1,0,3
583,2024-08-09 19:43:00,2024-08-09,19:43:00,29,1,Friday,0,1,0,3
584,2024-08-09 19:44:00,2024-08-09,19:44:00,29,1,Friday,0,1,0,3
585,2024-08-09 19:45:00,2024-08-09,19:45:00,29,1,Friday,0,1,0,3
586,2024-08-09 19:46:00,2024-08-09,19:46:00,29,1,Friday,0,1,0,3
587,2024-08-09 19:47:00,2024-08-09,19:47:00,29,1,Friday,0,1,0,3
588,2024-08-09 19:48:00,2024-08-09,19:48:00,29,1,Friday,0,1,0,3
589,2024-08-09 19:49:00,2024-08-09,19:49:00,29,1,Friday,0,1,0,3
590,2024-08-09 19:50:00,2024-08-09,19:50:00,29,1,Friday,0,1,0,3
591,2024-08-09 19:51:00,2024-08-09,19:51:00,29,1,Friday,0,1,0,3
592,2024-08-09 19:52:00,2024-08-09,19:52:00,29,1,Friday,0,1,0,3
593,2024-08-09 19:53:00,2024-08-09,19:53:00,29,1,Friday,0,1,0,3
594,2024-08-09 19:54:00,2024-08-09,19:54:00,29,1,Friday,0,1,0,3
595,2024-08-09 19:55:00,2024-08-09,19:55:00,29,1,Friday,0,1,0,3
596,2024-08-09 19:56:00,2024-08-09,19:56:00,29,1,Friday,0,1,0,3
597,2024-08-09 19:57:00,2024-08-09,19:57:00,29,1,Friday,0,1,0,3
598,2024-08-09 19:58:00,2024-08-09,19:58:00,29,1,Friday,0,1,0,3
599,2024-08-09 19:59:00,2024-08-09,19:59:00,29,1,Friday,0,1,0,3
600,2024-08-09 20:00:00,2024-08-09,20:00:00,29,1,Friday,0,1,0,3
601,2024-08-09 20:01:00,2024-08-09,20:01:00,29,1,Friday,0,1,0,3
602,2024-08-09 20:02:00,2024-08-09,20:02:00,29,1,Friday,0,1,0,3
603,2024-08-09 20:03:00,2024-08-09,20:03:00,29,1,Friday,0,1,0,3
604,2024-08-09 20:04:00,2024-08-09,20:04:00,29,1,Friday,0,1,0,3
605,2024-08-09 20:05:00,2024-08-09,20:05:00,29,1,Friday,0,1,0,3
606,2024-08-09 20:06:00,2024-08-09,20:06:00,29,1,Friday,0,1,0,3
607,2024-08-09 20:07:00,2024-08-09,20:07:00,29,1,Friday,0,1,0,3
608,2024-08-09 20:08:00,2024-08-09,20:08:00,29,1,Friday,0,1,0,3
609,2024-08-09 20:09:00,2024-08-09,20:09:00,29,1,Friday,0,1,0,3
610,2024-08-09 20:10:00,2024-08-09,20:10:00,29,1,Friday,0,1,0,3
611,2024-08-09 20:11:00,2024-08-09,20:11:00,29,1,Friday,0,1,0,3
612,2024-08-09 20:12:00,2024-08-09,20:12:00,29,1,Friday,0,1,0,3
613,2024-08-09 20:13:00,2024-08-09,20:13:00,29,1,Friday,0,1,0,3
614,2024-08-09 20:14:00,2024-08-09,20:14:00,29,1,Friday,0,1,0,3
615,2024-08-09 20:15:00,2024-08-09,20:15:00,29,1,Friday,0,1,0,3
616,2024-08-09 20:16:00,2024-08-09,20:16:00,29,1,Friday,0,1,0,3
617,2024-08-09 20:17:00,2024-08-09,20:17:00,29,1,Friday,0,1,0,3
618,2024-08-09 20:18:00,2024-08-09,20:18:00,29,1,Friday,0,1,0,3
619,2024-08-09 20:19:00,2024-08-09,20:19:00,29,1,Friday,0,1,0,3
620,2024-08-09 20:20:00,2024-08-09,20:20:00,29,1,Friday,0,1,0,3
621,2024-08-09 20:21:00,2024-08-09,20:21:00,29,1,Friday,0,1,0,3
622,2024-08-09 20:22:00,2024-08-09,20:22:00,29,1,Friday,0,1,0,3
623,2024-08-09 20:23:00,2024-08-09,20:23:00,29,1,Friday,0,1,0,3
624,2024-08-09 20:24:00,2024-08-09,20:24:00,29,1,Friday,0,1,0,3
625,2024-08-09 20:25:00,2024-08-09,20:25:00,29,1,Friday,0,1,0,3
626,2024-08-09 20:26:00,2024-08-09,20:26:00,29,1,Friday,0,1,0,3
