timestamp,fast_pass_crowd_level,regular_crowd_level,fast_pass_waiting_time,regular_waiting_time
1900-01-01 10:00:00,0,0,0,0
1900-01-01 10:01:00,0,0,0,0
1900-01-01 10:02:00,0,0,0,0
1900-01-01 10:03:00,0,0,0,0
1900-01-01 10:04:00,0,0,0,0
1900-01-01 10:05:00,0,0,0,0
1900-01-01 10:06:00,0,0,0,0
1900-01-01 10:07:00,0,0,0,0
1900-01-01 10:08:00,0,0,0,0
1900-01-01 10:09:00,0,0,0,0
1900-01-01 10:10:00,0,0,0,0
1900-01-01 10:11:00,0,0,0,0
1900-01-01 10:12:00,0,0,0,0
1900-01-01 10:13:00,0,0,0,0
1900-01-01 10:14:00,0,0,0,0
1900-01-01 10:15:00,0,0,0,0
1900-01-01 10:16:00,0,0,0,0
1900-01-01 10:17:00,0,0,0,0
1900-01-01 10:18:00,0,0,0,0
1900-01-01 10:19:00,0,0,0,0
1900-01-01 10:20:00,0,0,0,0
1900-01-01 10:21:00,0,0,0,0
1900-01-01 10:22:00,0,0,0,0
1900-01-01 10:23:00,0,0,0,0
1900-01-01 10:24:00,0,0,0,0
1900-01-01 10:25:00,0,0,0,0
1900-01-01 10:26:00,0,0,0,0
1900-01-01 10:27:00,0,0,0,0
1900-01-01 10:28:00,0,0,0,0
1900-01-01 10:29:00,0,0,0,0
1900-01-01 10:30:00,0,0,0,0
1900-01-01 10:31:00,0,0,0,0
1900-01-01 10:32:00,0,0,0,0
1900-01-01 10:33:00,0,0,0,0
1900-01-01 10:34:00,0,0,0,0
1900-01-01 10:35:00,0,0,0,0
1900-01-01 10:36:00,0,0,0,0
1900-01-01 10:37:00,0,0,0,0
1900-01-01 10:38:00,0,0,0,0
1900-01-01 10:39:00,1,3,0,0
1900-01-01 10:40:00,1,3,0,0
1900-01-01 10:41:00,1,3,0,0
1900-01-01 10:42:00,0,0,0,0
1900-01-01 10:43:00,0,0,0,0
1900-01-01 10:44:00,0,0,0,0
1900-01-01 10:45:00,0,1,0,0
1900-01-01 10:46:00,0,1,0,0
1900-01-01 10:47:00,0,1,0,0
1900-01-01 10:48:00,0,0,0,0
1900-01-01 10:49:00,0,0,0,0
1900-01-01 10:50:00,0,0,0,0
1900-01-01 10:51:00,0,0,0,0
1900-01-01 10:52:00,1,0,0,0
1900-01-01 10:53:00,1,0,0,0
1900-01-01 10:54:00,0,0,0,0
1900-01-01 10:55:00,0,0,0,0
1900-01-01 10:56:00,0,0,0,0
1900-01-01 10:57:00,0,0,0,0
1900-01-01 10:58:00,0,0,0,0
1900-01-01 10:59:00,0,0,0,0
1900-01-01 11:00:00,0,0,0,0
1900-01-01 11:01:00,0,2,0,0
1900-01-01 11:02:00,0,2,0,0
1900-01-01 11:03:00,0,2,0,0
1900-01-01 11:04:00,0,2,0,0
1900-01-01 11:05:00,0,5,0,0
1900-01-01 11:06:00,0,0,0,0
1900-01-01 11:07:00,0,0,0,0
1900-01-01 11:08:00,0,1,0,0
1900-01-01 11:09:00,0,5,0,0
1900-01-01 11:10:00,0,5,0,0
1900-01-01 11:11:00,0,5,0,0
1900-01-01 11:12:00,0,0,0,0
1900-01-01 11:13:00,1,0,0,0
1900-01-01 11:14:00,1,6,0,0
1900-01-01 11:15:00,1,7,0,0
1900-01-01 11:16:00,1,8,0,0
1900-01-01 11:17:00,1,9,0,0
1900-01-01 11:18:00,0,0,0,0
1900-01-01 11:19:00,0,0,0,0
1900-01-01 11:20:00,3,2,0,0
1900-01-01 11:21:00,3,4,0,0
1900-01-01 11:22:00,3,5,0,0
1900-01-01 11:23:00,3,5,0,0
1900-01-01 11:24:00,0,0,0,0
1900-01-01 11:25:00,0,0,0,0
1900-01-01 11:26:00,1,1,0,0
1900-01-01 11:27:00,1,1,0,0
1900-01-01 11:28:00,2,2,0,0
1900-01-01 11:29:00,3,5,0,0
1900-01-01 11:30:00,0,0,0,0
1900-01-01 11:31:00,0,2,0,0
1900-01-01 11:32:00,0,2,0,0
1900-01-01 11:33:00,1,7,0,0
1900-01-01 11:34:00,2,11,0,0
1900-01-01 11:35:00,2,14,0,6
1900-01-01 11:36:00,0,4,0,0
1900-01-01 11:37:00,2,4,0,0
1900-01-01 11:38:00,2,4,0,0
1900-01-01 11:39:00,2,5,0,0
1900-01-01 11:40:00,3,5,0,0
1900-01-01 11:41:00,4,9,0,0
1900-01-01 11:42:00,0,1,0,0
1900-01-01 11:43:00,0,2,0,0
1900-01-01 11:44:00,0,3,0,0
1900-01-01 11:45:00,1,3,0,0
1900-01-01 11:46:00,1,3,0,0
1900-01-01 11:47:00,2,3,0,0
1900-01-01 11:48:00,0,0,0,0
1900-01-01 11:49:00,0,5,0,0
1900-01-01 11:50:00,0,6,0,0
1900-01-01 11:51:00,0,7,0,0
1900-01-01 11:52:00,0,12,0,6
1900-01-01 11:53:00,1,14,0,6
1900-01-01 11:54:00,0,8,0,0
1900-01-01 11:55:00,2,14,0,6
1900-01-01 11:56:00,2,14,0,6
1900-01-01 11:57:00,2,14,0,6
1900-01-01 11:58:00,2,15,0,6
1900-01-01 11:59:00,3,18,0,6
1900-01-01 12:00:00,0,9,0,0
1900-01-01 12:01:00,1,12,0,6
1900-01-01 12:02:00,1,13,0,6
1900-01-01 12:03:00,1,17,0,6
1900-01-01 12:04:00,1,17,0,6
1900-01-01 12:05:00,1,20,0,6
1900-01-01 12:06:00,0,10,0,0
1900-01-01 12:07:00,0,11,0,0
1900-01-01 12:08:00,0,11,0,0
1900-01-01 12:09:00,0,11,0,0
1900-01-01 12:10:00,3,12,0,6
1900-01-01 12:11:00,3,15,0,6
1900-01-01 12:12:00,0,6,0,0
1900-01-01 12:13:00,2,8,0,0
1900-01-01 12:14:00,5,10,0,0
1900-01-01 12:15:00,6,10,0,0
1900-01-01 12:16:00,9,15,0,6
1900-01-01 12:17:00,9,16,0,6
1900-01-01 12:18:00,3,11,0,0
1900-01-01 12:19:00,3,11,0,0
1900-01-01 12:20:00,5,14,0,6
1900-01-01 12:21:00,5,18,0,6
1900-01-01 12:22:00,5,18,0,6
1900-01-01 12:23:00,5,23,0,6
1900-01-01 12:24:00,0,18,0,6
1900-01-01 12:25:00,0,20,0,6
1900-01-01 12:26:00,1,23,0,6
1900-01-01 12:27:00,2,23,0,6
1900-01-01 12:28:00,2,24,0,12
1900-01-01 12:29:00,4,27,0,12
1900-01-01 12:30:00,0,19,0,6
1900-01-01 12:31:00,0,19,0,6
1900-01-01 12:32:00,0,19,0,6
1900-01-01 12:33:00,1,26,0,12
1900-01-01 12:34:00,1,26,0,12
1900-01-01 12:35:00,2,29,0,12
1900-01-01 12:36:00,0,20,0,6
1900-01-01 12:37:00,2,27,0,12
1900-01-01 12:38:00,2,28,0,12
1900-01-01 12:39:00,2,28,0,12
1900-01-01 12:40:00,2,30,0,12
1900-01-01 12:41:00,3,33,0,12
1900-01-01 12:42:00,0,24,0,12
1900-01-01 12:43:00,0,33,0,12
1900-01-01 12:44:00,4,43,0,18
1900-01-01 12:45:00,4,46,0,18
1900-01-01 12:46:00,4,47,0,18
1900-01-01 12:47:00,5,48,0,24
1900-01-01 12:48:00,0,41,0,18
1900-01-01 12:49:00,0,46,0,18
1900-01-01 12:50:00,0,54,0,24
1900-01-01 12:51:00,0,59,0,24
1900-01-01 12:52:00,0,59,0,24
1900-01-01 12:53:00,4,66,0,30
1900-01-01 12:54:00,0,60,0,30
1900-01-01 12:55:00,1,63,0,30
1900-01-01 12:56:00,1,66,0,30
1900-01-01 12:57:00,1,66,0,30
1900-01-01 12:58:00,2,68,0,30
1900-01-01 12:59:00,2,70,0,30
1900-01-01 13:00:00,0,62,0,30
1900-01-01 13:01:00,3,67,0,30
1900-01-01 13:02:00,3,67,0,30
1900-01-01 13:03:00,3,71,0,30
1900-01-01 13:04:00,3,71,0,30
1900-01-01 13:05:00,6,78,0,36
1900-01-01 13:06:00,1,74,0,36
1900-01-01 13:07:00,1,76,0,36
1900-01-01 13:08:00,1,77,0,36
1900-01-01 13:09:00,4,82,0,36
1900-01-01 13:10:00,4,84,0,42
1900-01-01 13:11:00,7,91,0,42
1900-01-01 13:12:00,1,87,0,42
1900-01-01 13:13:00,2,96,0,48
1900-01-01 13:14:00,3,98,0,48
1900-01-01 13:15:00,3,98,0,48
1900-01-01 13:16:00,3,99,0,48
1900-01-01 13:17:00,3,101,0,48
1900-01-01 13:18:00,0,92,0,42
1900-01-01 13:19:00,0,92,0,42
1900-01-01 13:20:00,2,95,0,42
1900-01-01 13:21:00,2,99,0,48
1900-01-01 13:22:00,2,102,0,48
1900-01-01 13:23:00,3,109,0,54
1900-01-01 13:24:00,0,104,0,48
1900-01-01 13:25:00,2,110,0,54
1900-01-01 13:26:00,2,113,0,54
1900-01-01 13:27:00,2,114,0,54
1900-01-01 13:28:00,2,115,0,54
1900-01-01 13:29:00,3,117,0,54
1900-01-01 13:30:00,0,109,0,54
1900-01-01 13:31:00,0,110,0,54
1900-01-01 13:32:00,0,111,0,54
1900-01-01 13:33:00,1,115,0,54
1900-01-01 13:34:00,2,120,0,60
1900-01-01 13:35:00,2,121,0,60
1900-01-01 13:36:00,0,111,0,54
1900-01-01 13:37:00,1,113,0,54
1900-01-01 13:38:00,1,113,0,54
1900-01-01 13:39:00,2,118,0,54
1900-01-01 13:40:00,2,124,0,60
1900-01-01 13:41:00,3,132,0,66
1900-01-01 13:42:00,0,124,0,60
1900-01-01 13:43:00,1,127,0,60
1900-01-01 13:44:00,1,133,0,66
1900-01-01 13:45:00,1,133,0,66
1900-01-01 13:46:00,2,135,0,66
1900-01-01 13:47:00,2,136,0,66
1900-01-01 13:48:00,0,127,0,60
1900-01-01 13:49:00,0,129,0,60
1900-01-01 13:50:00,1,130,0,60
1900-01-01 13:51:00,1,131,0,60
1900-01-01 13:52:00,1,134,0,66
1900-01-01 13:53:00,3,140,0,66
1900-01-01 13:54:00,0,132,0,66
1900-01-01 13:55:00,0,135,0,66
1900-01-01 13:56:00,1,139,0,66
1900-01-01 13:57:00,3,143,0,66
1900-01-01 13:58:00,3,144,0,72
1900-01-01 13:59:00,3,146,0,72
1900-01-01 14:00:00,0,137,0,66
1900-01-01 14:01:00,1,139,0,66
1900-01-01 14:02:00,2,141,0,66
1900-01-01 14:03:00,2,144,0,72
1900-01-01 14:04:00,2,144,0,72
1900-01-01 14:05:00,3,148,0,72
1900-01-01 14:06:00,0,140,0,66
1900-01-01 14:07:00,2,141,0,66
1900-01-01 14:08:00,3,151,0,72
1900-01-01 14:09:00,5,158,0,78
1900-01-01 14:10:00,5,158,0,78
1900-01-01 14:11:00,7,159,0,78
1900-01-01 14:12:00,1,153,0,72
1900-01-01 14:13:00,4,153,0,72
1900-01-01 14:14:00,5,153,0,72
1900-01-01 14:15:00,5,155,0,72
1900-01-01 14:16:00,5,156,0,78
1900-01-01 14:17:00,5,162,0,78
1900-01-01 14:18:00,0,156,0,78
1900-01-01 14:19:00,0,162,0,78
1900-01-01 14:20:00,0,166,0,78
1900-01-01 14:21:00,1,170,0,84
1900-01-01 14:22:00,3,174,0,84
1900-01-01 14:23:00,4,177,0,84
1900-01-01 14:24:00,0,171,0,84
1900-01-01 14:25:00,3,180,0,90
1900-01-01 14:26:00,3,185,0,90
1900-01-01 14:27:00,3,185,0,90
1900-01-01 14:28:00,3,188,0,90
1900-01-01 14:29:00,5,199,0,96
1900-01-01 14:30:00,0,192,0,96
1900-01-01 14:31:00,0,192,0,96
1900-01-01 14:32:00,0,193,0,96
1900-01-01 14:33:00,0,204,0,102
1900-01-01 14:34:00,1,208,0,102
1900-01-01 14:35:00,3,210,0,102
1900-01-01 14:36:00,0,202,0,96
1900-01-01 14:37:00,3,203,0,96
1900-01-01 14:38:00,3,208,0,102
1900-01-01 14:39:00,3,213,0,102
1900-01-01 14:40:00,4,214,0,102
1900-01-01 14:41:00,5,217,0,108
1900-01-01 14:42:00,0,212,0,102
1900-01-01 14:43:00,0,223,0,108
1900-01-01 14:44:00,2,224,0,108
1900-01-01 14:45:00,2,225,0,108
1900-01-01 14:46:00,4,227,0,108
1900-01-01 14:47:00,4,231,0,114
1900-01-01 14:48:00,0,223,0,108
