Time,Average Wait Time,Number of Visitors,Number of New Visitors Arriving
16:00,27.195968571566656,136.36363636363637,-45.45454545454545
16:05,26.82978318842071,133.63636363636363,-27.272727272727273
16:10,26.491840677629376,132.72727272727272,-9.090909090909092
16:15,26.305578707276503,131.8181818181818,-9.090909090909092
16:20,26.1005561030179,130.9090909090909,-9.090909090909092
16:25,25.38356313560049,126.36363636363636,-45.45454545454545
16:30,24.832661075954796,124.0909090909091,-22.727272727272727
16:35,24.24319268969099,121.36363636363636,-27.272727272727273
16:40,23.944915714355442,120.0,-13.636363636363637
16:45,23.34433209410739,116.81818181818181,-31.818181818181817
16:50,22.934720486154305,115.45454545454545,-13.636363636363637
16:55,22.203341118306664,110.45454545454545,-50.0
17:00,22.151950710108604,110.0,-25.0
17:05,21.99515037593985,110.5,5.0
17:10,22.14282372598162,110.0,-5.0
17:15,21.871497493734335,109.5,-5.0
17:20,21.636161236424392,107.5,-20.0
17:25,21.29532999164578,107.5,0.0
17:30,20.597750144592247,103.5,-40.0
17:35,20.261027568922305,100.5,-30.0
17:40,20.15609999735387,100.0,-5.0
17:45,19.1305806182122,95.5,-45.0
17:50,19.219308688387635,96.5,10.0
17:55,18.538563074352545,93.5,-30.0
18:00,20.921924603174602,104.375,37.5
18:05,19.974906015037593,100.0,-43.75
18:10,19.771749084249084,98.75,-12.5
18:15,18.957905982905984,94.375,-43.75
18:20,18.9296626984127,95.0,6.25
18:25,18.52517290823212,92.5,-25.0
18:30,17.64191729323308,88.125,-43.75
18:35,17.08630413703943,85.625,-25.0
18:40,16.851503759398497,83.75,-18.75
18:45,16.187344563331404,81.25,-25.0
18:50,15.849577989090372,78.75,-25.0
18:55,15.417423366107577,77.5,-12.5
19:00,16.37641056422569,82.14285714285714,7.142857142857143
19:05,15.175130052020808,75.71428571428571,-64.28571428571429
19:10,14.679971988795518,73.57142857142857,-21.428571428571427
19:15,14.20202080832333,70.71428571428571,-28.571428571428573
19:20,13.781852741096438,67.85714285714286,-28.571428571428573
19:25,13.178466386554621,65.0,-28.571428571428573
19:30,11.667740429505136,57.5,-106.25
19:35,11.525706115779645,57.5,0.0
19:40,11.39109073116426,56.875,-6.25
19:45,11.664453601953602,58.125,12.5
19:50,11.877917833800186,58.75,6.25
19:55,12.226686507936508,60.625,18.75
20:00,27.071428571428573,135.0,200.0
20:05,30.714285714285715,155.0,200.0
20:10,34.357142857142854,170.0,150.0
20:15,35.857142857142854,180.0,100.0
20:20,37.357142857142854,185.0,50.0
20:25,24.428571428571427,122.5,25.0
20:30,24.233333333333334,120.0,-25.0
20:35,24.233333333333334,120.0,0.0
20:40,24.866666666666667,125.0,50.0
20:45,24.966666666666665,125.0,0.0
20:50,24.9,125.0,0.0
20:55,26.066666666666666,130.0,50.0
21:00,25.833333333333332,130.0,0.0
21:05,26.133333333333333,130.0,0.0
21:10,26.2,130.0,0.0
21:15,27.333333333333332,137.5,75.0
21:20,27.5,137.5,0.0
21:25,26.066666666666666,130.0,-75.0
21:30,25.9,130.0,0.0
21:35,26.4,132.5,25.0
21:40,26.3,132.5,0.0
21:45,26.166666666666668,130.0,-25.0
21:50,25.966666666666665,130.0,0.0
21:55,25.733333333333334,127.5,-25.0
22:00,25.733333333333334,127.5,0.0
22:05,25.766666666666666,130.0,25.0
22:10,24.533333333333335,122.5,-75.0
22:15,25.166666666666668,125.0,25.0
22:20,25.433333333333334,127.5,25.0
22:25,25.166666666666668,125.0,-25.0
22:30,26.071428571428573,130.0,50.0
22:35,26.821428571428573,135.0,50.0
22:40,27.535714285714285,137.5,25.0
22:45,28.035714285714285,140.0,25.0
22:50,27.321428571428573,137.5,-25.0
22:55,26.714285714285715,132.5,-50.0
23:00,25.892857142857142,130.0,-25.0
23:05,24.464285714285715,122.5,-75.0
23:10,24.357142857142858,122.5,0.0
23:15,24.214285714285715,120.0,-25.0
23:20,23.714285714285715,117.5,-25.0
23:25,23.178571428571427,115.0,-25.0
23:30,23.571428571428573,117.5,25.0
23:35,23.0,115.0,-25.0
23:40,22.571428571428573,112.5,-25.0
23:45,22.392857142857142,112.5,0.0
23:50,22.214285714285715,110.0,-25.0
