Time,Average Wait Time,Number of Visitors,Number of New Visitors Arriving
08:00,8.5,42.5,42.5
08:05,8.5,42.5,0.0
08:10,8.5,42.5,0.0
08:15,8.5,42.5,0.0
08:20,8.5,42.5,0.0
08:25,8.5,42.5,0.0
08:30,8.5,42.5,0.0
08:35,8.5,42.5,0.0
08:40,8.5,42.5,0.0
08:45,8.5,42.5,0.0
08:50,8.5,42.5,0.0
08:55,8.5,42.5,0.0
09:00,8.5,42.5,0.0
09:05,8.5,42.5,0.0
09:10,8.5,42.5,0.0
09:15,8.5,42.5,0.0
09:20,8.5,42.5,0.0
09:25,8.5,42.5,0.0
09:30,8.5,42.5,0.0
09:35,7.5,37.5,-50.0
09:40,7.0,35.0,-25.0
09:45,6.5,32.5,-25.0
09:50,6.5,32.5,0.0
09:55,7.0,35.0,25.0
10:00,6.8870039682539685,33.75,25.0
10:05,7.013518170426065,35.0,12.5
10:10,7.8276942355889725,40.0,50.0
10:15,7.975172305764411,40.0,0.0
10:20,8.96655701754386,43.75,37.5
10:25,10.335173872180452,51.25,75.0
10:30,11.501686507936508,57.5,62.5
10:35,12.883208020050125,64.28571428571429,57.142857142857146
10:40,14.753174603174603,73.75,112.5
10:45,15.537152777777777,78.125,43.75
10:50,16.25922880116959,81.25,31.25
10:55,18.191666666666666,90.625,93.75
11:00,17.843365893365892,89.44444444444444,53.888888888888886
11:05,18.51390584723918,92.77777777777777,33.333333333333336
11:10,19.855633563966897,100.0,72.22222222222223
11:15,20.716490299823633,103.33333333333333,33.333333333333336
11:20,21.61559489892823,107.22222222222223,38.888888888888886
11:25,22.43468357503445,112.77777777777777,55.55555555555556
11:30,22.999304707638043,115.0,22.22222222222222
11:35,24.047398589065256,120.55555555555556,55.55555555555556
11:40,24.643196309862976,122.22222222222223,16.666666666666668
11:45,24.907068240401575,125.0,27.77777777777778
11:50,25.34557047890381,126.66666666666667,16.666666666666668
11:55,25.35191968525302,127.22222222222223,5.555555555555555
12:00,26.30357142857143,131.66666666666666,44.44444444444444
12:05,26.473205806539138,132.22222222222223,5.555555555555555
12:10,26.541547958214625,132.77777777777777,5.555555555555555
12:15,27.21816578483245,136.11111111111111,33.333333333333336
12:20,28.118182743182743,140.0,38.888888888888886
12:25,28.351224392891062,142.77777777777777,27.77777777777778
12:30,29.022398589065258,145.0,22.22222222222222
12:35,28.514041514041512,142.22222222222223,-27.77777777777778
12:40,28.206011824432878,141.66666666666666,-5.555555555555555
12:45,27.914122914122913,140.0,-16.666666666666668
12:50,27.54920634920635,137.22222222222223,-27.77777777777778
12:55,28.753303486636824,144.44444444444446,72.22222222222223
13:00,28.140413533834586,141.11111111111111,-33.333333333333336
13:05,28.338276246170985,141.66666666666666,5.555555555555555
13:10,27.897344322344324,140.0,-16.666666666666668
13:15,28.051490371227214,140.0,0.0
13:20,27.85483312983313,139.44444444444446,-5.555555555555555
13:25,27.399070682404016,137.22222222222223,-22.22222222222222
13:30,26.76111789445123,133.88888888888889,-33.333333333333336
13:35,25.888346221679555,129.44444444444446,-44.44444444444444
13:40,26.419053331334034,131.66666666666666,22.22222222222222
13:45,26.220526387193054,131.11111111111111,-5.555555555555555
13:50,25.517365350698682,127.77777777777777,-33.333333333333336
13:55,25.590299823633156,128.33333333333334,5.555555555555555
14:00,25.54721204721205,128.33333333333334,0.0
14:05,25.856403473070138,128.88888888888889,5.555555555555555
14:10,26.470017636684304,132.77777777777777,38.888888888888886
14:15,25.94054937914587,130.0,-27.77777777777778
14:20,26.8338081671415,134.44444444444446,44.44444444444444
14:25,26.5157848324515,132.22222222222223,-22.22222222222222
14:30,26.962915479582147,134.44444444444446,22.22222222222222
14:35,28.463166463166463,142.22222222222223,77.77777777777777
14:40,28.983941334818528,144.44444444444446,22.22222222222222
14:45,28.720797720797723,143.33333333333334,-11.11111111111111
14:50,29.48383065926926,147.22222222222223,38.888888888888886
14:55,29.264163614163618,146.11111111111111,-11.11111111111111
15:00,28.83135259801926,143.88888888888889,-22.22222222222222
15:05,28.948846832180166,145.0,11.11111111111111
15:10,28.143580550378797,140.55555555555554,-44.44444444444444
15:15,28.230615713071856,141.11111111111111,5.555555555555555
15:20,27.613958916900096,137.77777777777777,-33.333333333333336
15:25,27.28794921777378,137.22222222222223,-5.555555555555555
15:30,26.509645909645908,132.22222222222223,-50.0
15:35,26.850223850223852,133.33333333333334,11.11111111111111
15:40,26.61326980934824,132.77777777777777,-5.555555555555555
15:45,26.382623581746387,131.66666666666666,-11.11111111111111
15:50,26.204921134745696,131.11111111111111,-5.555555555555555
15:55,25.773651721897338,128.88888888888889,-22.22222222222222
16:00,25.12528829195496,125.55555555555556,-33.333333333333336
16:05,25.071539246977846,125.55555555555556,0.0
16:10,24.616587765710573,122.77777777777777,-27.77777777777778
16:15,24.044343854650872,120.0,-27.77777777777778
16:20,24.287296946068878,121.11111111111111,11.11111111111111
16:25,24.05379188712522,121.11111111111111,0.0
16:30,23.62833894500561,118.33333333333333,-27.77777777777778
16:35,23.431623931623932,116.66666666666667,-16.666666666666668
16:40,22.78651595318262,113.88888888888889,-27.77777777777778
16:45,21.831026997693662,108.88888888888889,-50.0
16:50,21.624046940713608,108.33333333333333,-5.555555555555555
16:55,20.861552028218696,103.88888888888889,-44.44444444444444
17:00,19.919486215538846,99.375,-37.5
17:05,18.347420634920635,91.875,-75.0
17:10,16.751636904761906,84.375,-75.0
17:15,17.64887438949939,89.375,50.0
17:20,17.72083333333333,88.75,-6.25
17:25,17.588255494505496,88.125,-6.25
17:30,17.633116883116884,88.125,0.0
17:35,19.70753205128205,98.125,100.0
17:40,19.56856986215539,98.125,0.0
17:45,18.86668956043956,94.375,-37.5
17:50,18.597260378510377,93.75,-6.25
17:55,18.538190628815627,93.75,0.0
18:00,21.97190476190476,110.0,-20.0
18:05,21.75929292929293,108.0,-20.0
18:10,21.614126984126983,108.0,0.0
18:15,21.298095238095236,107.0,-10.0
18:20,20.871601731601732,104.0,-30.0
18:25,19.81021645021645,99.0,-50.0
18:30,19.62238095238095,98.0,-10.0
18:35,19.21857142857143,97.0,-10.0
